"ACADEMIC_YEAR","SUBJECT_ID","SUBJECT_CODE","SUBJECT_NUMBER","SOURCE_SUBJECT_ID","PRINT_SUBJECT_ID","IS_PRINTED_IN_BULLETIN","DEPARTMENT_CODE","DEPARTMENT_NAME","EFFECTIVE_TERM_CODE","SUBJECT_SHORT_TITLE","SUBJECT_TITLE","IS_VARIABLE_UNITS","LECTURE_UNITS","LAB_UNITS","PREPARATION_UNITS","TOTAL_UNITS","DESIGN_UNITS","GRADE_TYPE","GRADE_TYPE_DESC","GRADE_RULE","GRADE_RULE_DESC","HGN_CODE","HGN_DESC","HGN_EXCEPT","GIR_ATTRIBUTE","GIR_ATTRIBUTE_DESC","COMM_REQ_ATTRIBUTE","COMM_REQ_ATTRIBUTE_DESC","TUITION_ATTRIBUTE","TUITION_ATTRIBUTE_DESC","WRITE_REQ_ATTRIBUTE","WRITE_REQ_ATTRIBUTE_DESC","SUPERVISOR_ATTRIBUTE","SUPERVISOR_ATTRIBUTE_DESC","PREREQUISITES","SUBJECT_DESCRIPTION","JOINT_SUBJECTS","SCHOOL_WIDE_ELECTIVES","MEETS_WITH_SUBJECTS","EQUIVALENT_SUBJECTS","IS_OFFERED_THIS_YEAR","IS_OFFERED_FALL_TERM","IS_OFFERED_IAP","IS_OFFERED_SPRING_TERM","IS_OFFERED_SUMMER_TERM","FALL_INSTRUCTORS","SPRING_INSTRUCTORS","STATUS_CHANGE","LAST_ACTIVITY_DATE","WAREHOUSE_LOAD_DATE","MASTER_SUBJECT_ID","HASS_ATTRIBUTE","HASS_ATTRIBUTE_DESC","TERM_DURATION","GLOBAL_REGIONS","GLOBAL_COUNTRIES","ON_LINE_PAGE_NUMBER"
"2003","13.NIV","13","NIV","13.NIV","13.NIV","N","13","Ocean Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",02-SEP-01,28-OCT-24,"","","","","","",""
"2003","10.NIV","10","NIV","10.NIV","10.NIV","N","10","Chemical Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",02-SEP-01,28-OCT-24,"","","","","","",""
"2003","11.NIV","11","NIV","11.NIV","11.NIV","N","11","Urban Studies and Planning","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",02-SEP-01,28-OCT-24,"","","","","","",""
"2003","11.198","11","198","11.198","11.198","N","11","Urban Studies and Planning","2002FA","IAP Special Studies","IAP Special Studies","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","Y","N","N","F. Levy","F. Levy","",02-SEP-01,28-OCT-24,"","","","","","",""
"2003","15.NIV","15","NIV","15.NIV","15.NIV","N","15","Management","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",02-SEP-01,28-OCT-24,"","","","","","",""
"2003","17.NIV","17","NIV","17.NIV","17.NIV","N","17","Political Science","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",02-SEP-01,28-OCT-24,"","","","","","",""
"2003","13.706","13","706","13.706","13.706","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.693","13","693","13.693","13.693","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.694","13","694","13.694","13.694","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.695","13","695","13.695","13.695","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.696","13","696","13.696","13.696","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.697","13","697","13.697","13.697","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.698","13","698","13.698","13.698","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.699","13","699","13.699","13.699","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2003","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.708","13","708","13.708","13.708","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.696","13","696","13.696","13.696","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.697","13","697","13.697","13.697","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.698","13","698","13.698","13.698","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.699","13","699","13.699","13.699","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.700","13","700","13.700","13.700","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.701","13","701","13.701","13.701","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.702","13","702","13.702","13.702","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","",""
"2004","21M.NIV","21M","NIV","21M.NIV","21M.NIV","N","21M","Music","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.754","SP","754","SP.754","SP.754","N","EDG","Edgerton Center","1997FA","Research Information Retrieval","Research Information Retrieval","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.211","SP","211","SP.211","SP.211","Y","ESG","Experimental Study Group","2003FA","ESG:Experimental St Grp","ESG (Experimental Study Group)","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2008","21M.NIV","21M","NIV","21M.NIV","21M.NIV","N","21M","Music","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",19-OCT-06,28-OCT-24,"","","","","","",""
"2004","21W.798","21W","798","21W.798","21W.798","N","21W","Writing & Humanistic Studies","1994FA","Special Topics: Writing","Special Topics in Writing","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.290","SP","290","SP.290","SP.290","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.291","SP","291","SP.291","SP.291","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.292","SP","292","SP.292","SP.292","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.293","SP","293","SP.293","SP.293","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.294","SP","294","SP.294","SP.294","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2005","2.NIV","2","NIV","2.NIV","2.NIV","N","2","Mechanical Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2004","SP.2H2","SP","2H2","SP.2H2","SP.2H2","N","ESG","Experimental Study Group","1996FA","ESG-HASS Distribution","ESG-HASS Distribution","N",3,0,9,12,0,"L","Letter graded","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.295","SP","295","SP.295","SP.295","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2004","SP.296","SP","296","SP.296","SP.296","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","",""
"2005","6.911","6","911","6.911","6.911","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Special Studies in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","6.912","6","912","6.912","6.912","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Special Studies in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","6.913","6","913","6.913","6.913","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Special Studies in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","6.914","6","914","6.914","6.9106.914","Y","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Special Studies in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","L. A. Gould","L. A. Gould","",20-APR-06,28-OCT-24,"","","","","","",""
"2005","6.915","6","915","6.915","6.915","N","6","Electrical Eng & Computer Sci","1989FA","Spec Adv Subj: EE & CS","Special Advanced Undergraduate Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","6.916","6","916","6.916","6.916","N","6","Electrical Eng & Computer Sci","1989FA","Spec Adv Subj: EE & CS","Special Advanced Undergraduate Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","6.917","6","917","6.917","6.917","N","6","Electrical Eng & Computer Sci","1997FA","Spec Adv Subj: EE & CS","Special Advanced Undergraduate Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","6.918","6","918","6.918","6.918","N","6","Electrical Eng & Computer Sci","1989FA","Spec Adv Subj: EE & CS","Special Advanced Undergraduate Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",30-OCT-03,28-OCT-24,"","","","","","",""
