"FCLT_ROOM_KEY","BUILDING_ROOM","FCLT_BUILDING_KEY","FLOOR","FCLT_FLOOR_KEY","ROOM","SPACE_ID","FCLT_MAJOR_USE_KEY","MAJOR_USE_DESC","FCLT_USE_KEY","USE_DESC","FCLT_MINOR_USE_KEY","MINOR_USE_DESC","FCLT_ORGANIZATION_KEY","ORGANIZATION_NAME","FCLT_MINOR_ORGANIZATION_KEY","MINOR_ORGANIZATION","AREA","ROOM_FULL_NAME","DEPT_CODE","ACCESS_LEVEL","LATITUDE_WGS","LONGITUDE_WGS","NORTHING_SPCS","EASTING_SPCS","WAREHOUSE_LOAD_DATE"
"OC25-100SBM","OC25-100SBM","OC25","1","OC25-1","100SBM","OC25-1-100SBM","102","CIRCULAT","112","STAIR","","","149","DOF","","",18.66,"","","3",,,,,28-OCT-24
"OC25-100Z","OC25-100Z","OC25","1","OC25-1","100Z","OC25-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",29.55,"","","0",,,,,28-OCT-24
"OC25-101","OC25-101","OC25","1","OC25-1","101","OC25-1-101","107","MECHANIC","156","U/M","","","149","DOF","","",55.01,"","","2",,,,,28-OCT-24
"OC25-33","OC25-33","OC25","1","OC25-1","33","OC25-1-33","107","MECHANIC","156","U/M","","","149","DOF","","",161.95,"","","0",,,,,28-OCT-24
"OC25-41C","OC25-41C","OC25","1","OC25-1","41C","OC25-1-41C","107","MECHANIC","153","ELEC","","","149","DOF","","",33.21,"","","0",,,,,28-OCT-24
"OC25-H0","OC25-H0","OC25","1","OC25-1","H0","OC25-1-H0","102","CIRCULAT","109","CORR","","","149","DOF","","",856.28,"","","3",,,,,28-OCT-24
"OC25-H10","OC25-H10","OC25","1","OC25-1","H10","OC25-1-H10","101","BLDG SRV","102","F LAV","","","149","DOF","","",130.29,"","","3",,,,,28-OCT-24
"OC25-H117","OC25-H117","OC25","1","OC25-1","H117","OC25-1-H117","102","CIRCULAT","109","CORR","","","149","DOF","","",278.32,"","","3",,,,,28-OCT-24
"OC25-H118","OC25-H118","OC25","1","OC25-1","H118","OC25-1-H118","102","CIRCULAT","111","LOBBY","","","149","DOF","","",262.74,"","","3",,,,,28-OCT-24
"OC25-H119","OC25-H119","OC25","1","OC25-1","H119","OC25-1-H119","102","CIRCULAT","111","LOBBY","","","149","DOF","","",65.33,"","","3",,,,,28-OCT-24
"OC35-132J","OC35-132J","OC35","1","OC35-1","132J","OC35-1-132J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",48,"","","1",,,,,28-OCT-24
"OC35-133E","OC35-133E","OC35","1","OC35-1","133E","OC35-1-133E","107","MECHANIC","153","ELEC","","","149","DOF","","",61.63,"","","0",,,,,28-OCT-24
"OC35-135E","OC35-135E","OC35","1","OC35-1","135E","OC35-1-135E","107","MECHANIC","153","ELEC","","","149","DOF","","",222.69,"","","0",,,,,28-OCT-24
"OC35-136","OC35-136","OC35","1","OC35-1","136","OC35-1-136","107","MECHANIC","156","U/M","","","149","DOF","","",105.75,"","","0",,,,,28-OCT-24
"OC35-138","OC35-138","OC35","1","OC35-1","138","OC35-1-138","107","MECHANIC","156","U/M","","","149","DOF","","",922.46,"","","0",,,,,28-OCT-24
"OC35-139","OC35-139","OC35","1","OC35-1","139","OC35-1-139","107","MECHANIC","156","U/M","","","149","DOF","","",245.94,"","","0",,,,,28-OCT-24
"OC35-140AT","OC35-140AT","OC35","1","OC35-1","140AT","OC35-1-140AT","107","MECHANIC","155","TELE","","","149","DOF","","",81.71,"","","0",,,,,28-OCT-24
"OC35-140T","OC35-140T","OC35","1","OC35-1","140T","OC35-1-140T","107","MECHANIC","155","TELE","","","149","DOF","","",44.9,"","","0",,,,,28-OCT-24
"OC35-141","OC35-141","OC35","1","OC35-1","141","OC35-1-141","107","MECHANIC","156","U/M","","","149","DOF","","",48.54,"","","0",,,,,28-OCT-24
"OC35-1OOE1","OC35-1OOE1","OC35","1","OC35-1","1OOE1","OC35-1-1OOE1","102","CIRCULAT","110","ELEV","","","149","DOF","","",62.33,"","","3",,,,,28-OCT-24
"OC36-100CA","OC36-100CA","OC36","1","OC36-1","100CA","OC36-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",8.94,"","","3",,,,,28-OCT-24
"OC36-100CB","OC36-100CB","OC36","1","OC36-1","100CB","OC36-1-100CB","102","CIRCULAT","109","CORR","","","149","DOF","","",326.39,"","","3",,,,,28-OCT-24
"OC36-100CD","OC36-100CD","OC36","1","OC36-1","100CD","OC36-1-100CD","102","CIRCULAT","109","CORR","","","149","DOF","","",154.64,"","","3",,,,,28-OCT-24
"OC36-100CEM","OC36-100CEM","OC36","1","OC36-1","100CEM","OC36-1-100CEM","102","CIRCULAT","109","CORR","","","149","DOF","","",51.88,"","","3",,,,,28-OCT-24
"OC36-100CF","OC36-100CF","OC36","1","OC36-1","100CF","OC36-1-100CF","102","CIRCULAT","109","CORR","","","149","DOF","","",61.75,"","","3",,,,,28-OCT-24
"OC36-100SA","OC36-100SA","OC36","1","OC36-1","100SA","OC36-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",38.43,"","","3",,,,,28-OCT-24
"OC36-100SAM","OC36-100SAM","OC36","1","OC36-1","100SAM","OC36-1-100SAM","102","CIRCULAT","112","STAIR","","","149","DOF","","",89.05,"","","3",,,,,28-OCT-24
"OC36-100Z","OC36-100Z","OC36","1","OC36-1","100Z","OC36-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",41.85,"","","0",,,,,28-OCT-24
"OC36-101","OC36-101","OC36","1","OC36-1","101","OC36-1-101","107","MECHANIC","156","U/M","","","149","DOF","","",481.25,"","","0",,,,,28-OCT-24
"OC36-101E","OC36-101E","OC36","1","OC36-1","101E","OC36-1-101E","107","MECHANIC","153","ELEC","","","149","DOF","","",242.75,"","","0",,,,,28-OCT-24
"OC36-104T","OC36-104T","OC36","1","OC36-1","104T","OC36-1-104T","107","MECHANIC","155","TELE","","","149","DOF","","",80.24,"","","0",,,,,28-OCT-24
"OC36-105J","OC36-105J","OC36","1","OC36-1","105J","OC36-1-105J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",8.53,"","","1",,,,,28-OCT-24
"OC36-115","OC36-115","OC36","1","OC36-1","115","OC36-1-115","107","MECHANIC","156","U/M","","","149","DOF","","",265.94,"","","0",,,,,28-OCT-24
"W5-100Z","W5-100Z","W5","1","W5-1","100Z","W5-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",14.34,"","","0",,,,,28-OCT-24
"W15-100LA","W15-100LA","W15","1","W15-1","100LA","W15-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",336.79,"","","3",,,,,28-OCT-24
"W15-100SA","W15-100SA","W15","1","W15-1","100SA","W15-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",56.49,"","","3",,,,,28-OCT-24
"W15-100SB","W15-100SB","W15","1","W15-1","100SB","W15-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",82.76,"","","3",,,,,28-OCT-24
"W15-100Z","W15-100Z","W15","1","W15-1","100Z","W15-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",152.58,"","","0",,,,,28-OCT-24
"W16-100CA","W16-100CA","W16","1","W16-1","100CA","W16-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",85.5,"","","3",,,,,28-OCT-24
"W16-100E1","W16-100E1","W16","1","W16-1","100E1","W16-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",108.65,"","","3",,,,,28-OCT-24
"W16-100E2","W16-100E2","W16","1","W16-1","100E2","W16-1-100E2","102","CIRCULAT","110","ELEV","","","149","DOF","","",36.2,"","","3",,,,,28-OCT-24
"W16-100LB","W16-100LB","W16","1","W16-1","100LB","W16-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",84.2,"","","3",,,,,28-OCT-24
"W16-100LC","W16-100LC","W16","1","W16-1","100LC","W16-1-100LC","102","CIRCULAT","111","LOBBY","","","149","DOF","","",78.89,"","","3",,,,,28-OCT-24
"W16-100SA","W16-100SA","W16","1","W16-1","100SA","W16-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",263.2,"","","3",,,,,28-OCT-24
"W16-100SB","W16-100SB","W16","1","W16-1","100SB","W16-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",211.36,"","","3",,,,,28-OCT-24
"W16-100SC","W16-100SC","W16","1","W16-1","100SC","W16-1-100SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",196.56,"","","3",,,,,28-OCT-24
"W16-100SD","W16-100SD","W16","1","W16-1","100SD","W16-1-100SD","102","CIRCULAT","112","STAIR","","","149","DOF","","",118.52,"","","3",,,,,28-OCT-24
"W16-100SE","W16-100SE","W16","1","W16-1","100SE","W16-1-100SE","102","CIRCULAT","112","STAIR","","","149","DOF","","",121.93,"","","3",,,,,28-OCT-24
"W16-100SG","W16-100SG","W16","1","W16-1","100SG","W16-1-100SG","102","CIRCULAT","112","STAIR","","","149","DOF","","",84.29,"","","3",,,,,28-OCT-24
"W16-100Z","W16-100Z","W16","1","W16-1","100Z","W16-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",188.29,"","","0",,,,,28-OCT-24
"W20-100E4","W20-100E4","W20","1","W20-1","100E4","W20-1-100E4","102","CIRCULAT","110","ELEV","","","149","DOF","","",62.67,"","","3",,,,,28-OCT-24
"W20-100LA","W20-100LA","W20","1","W20-1","100LA","W20-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",690.21,"","","3",,,,,28-OCT-24
"W20-100LB","W20-100LB","W20","1","W20-1","100LB","W20-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",621.2,"","","3",,,,,28-OCT-24
"W20-100LC","W20-100LC","W20","1","W20-1","100LC","W20-1-100LC","102","CIRCULAT","111","LOBBY","","","149","DOF","","",2911.63,"","","3",,,,,28-OCT-24
"W20-100LD","W20-100LD","W20","1","W20-1","100LD","W20-1-100LD","102","CIRCULAT","111","LOBBY","","","149","DOF","","",97.81,"","","3",,,,,28-OCT-24
"W20-100LE","W20-100LE","W20","1","W20-1","100LE","W20-1-100LE","102","CIRCULAT","111","LOBBY","","","149","DOF","","",85.33,"","","3",,,,,28-OCT-24
"W20-100SA","W20-100SA","W20","1","W20-1","100SA","W20-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",176.94,"","","3",,,,,28-OCT-24
"W20-100SC","W20-100SC","W20","1","W20-1","100SC","W20-1-100SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",73.75,"","","3",,,,,28-OCT-24
"W20-100SD","W20-100SD","W20","1","W20-1","100SD","W20-1-100SD","102","CIRCULAT","112","STAIR","","","149","DOF","","",181.08,"","","3",,,,,28-OCT-24
"W20-100SE","W20-100SE","W20","1","W20-1","100SE","W20-1-100SE","102","CIRCULAT","112","STAIR","","","149","DOF","","",142.35,"","","3",,,,,28-OCT-24
"W20-100SF","W20-100SF","W20","1","W20-1","100SF","W20-1-100SF","102","CIRCULAT","112","STAIR","","","149","DOF","","",146.79,"","","3",,,,,28-OCT-24
"W20-100SG","W20-100SG","W20","1","W20-1","100SG","W20-1-100SG","102","CIRCULAT","112","STAIR","","","149","DOF","","",64.46,"","","3",,,,,28-OCT-24
"W20-100SH","W20-100SH","W20","1","W20-1","100SH","W20-1-100SH","102","CIRCULAT","112","STAIR","","","149","DOF","","",120.46,"","","3",,,,,28-OCT-24
"W20-100SJ","W20-100SJ","W20","1","W20-1","100SJ","W20-1-100SJ","102","CIRCULAT","112","STAIR","","","149","DOF","","",143.81,"","","3",,,,,28-OCT-24
"W20-100Z","W20-100Z","W20","1","W20-1","100Z","W20-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",679.58,"","","0",,,,,28-OCT-24
"W20-104T","W20-104T","W20","1","W20-1","104T","W20-1-104T","107","MECHANIC","155","TELE","","","149","DOF","","",17.5,"","","0",,,,,28-OCT-24
"W20-106T","W20-106T","W20","1","W20-1","106T","W20-1-106T","107","MECHANIC","155","TELE","","","149","DOF","","",4.17,"","","1",,,,,28-OCT-24
"W20-107A","W20-107A","W20","1","W20-1","107A","W20-1-107A","107","MECHANIC","156","U/M","","","149","DOF","","",4.68,"","","0",,,,,28-OCT-24
"W20-107B","W20-107B","W20","1","W20-1","107B","W20-1-107B","107","MECHANIC","156","U/M","","","149","DOF","","",5.35,"","","0",,,,,28-OCT-24
"W20-109A","W20-109A","W20","1","W20-1","109A","W20-1-109A","107","MECHANIC","156","U/M","","","149","DOF","","",5.54,"","","0",,,,,28-OCT-24
"3-130","3-130","3","1","3-1","130","3-1-130","101","BLDG SRV","202","CUS ST","","","149","DOF","","",34.94,"","","1",,,,,28-OCT-24
"3-131","3-131","3","1","3-1","131","3-1-131","101","BLDG SRV","106","M LAV","","","149","DOF","","",220.67,"","","3",,,,,28-OCT-24
"3-131J","3-131J","3","1","3-1","131J","3-1-131J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",12.46,"","","1",,,,,28-OCT-24
"3-132E","3-132E","3","1","3-1","132E","3-1-132E","107","MECHANIC","153","ELEC","","","149","DOF","","",8.5,"","","0",,,,,28-OCT-24
"3-135E","3-135E","3","1","3-1","135E","3-1-135E","107","MECHANIC","153","ELEC","","","149","DOF","","",8.44,"","","1",,,,,28-OCT-24
"3-136BA","3-136BA","3","1","3-1","136BA","3-1-136BA","107","MECHANIC","156","U/M","","","149","DOF","","",25.5,"","","1",,,,,28-OCT-24
"3-167","3-167","3","1","3-1","167","3-1-167","107","MECHANIC","156","U/M","","","149","DOF","","",568.18,"","","1",,,,,28-OCT-24
"3-167E","3-167E","3","1","3-1","167E","3-1-167E","107","MECHANIC","153","ELEC","","","149","DOF","","",7.52,"","","0",,,,,28-OCT-24
"6-100CA","6-100CA","6","1","6-1","100CA","6-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",2266.17,"","","3",,,,,28-OCT-24
"6-100CM","6-100CM","6","1","6-1","100CM","6-1-100CM","102","CIRCULAT","109","CORR","","","149","DOF","","",38.52,"","","3",,,,,28-OCT-24
"6-100E1","6-100E1","6","1","6-1","100E1","6-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",38.55,"","","3",,,,,28-OCT-24
"6-100LB","6-100LB","6","1","6-1","100LB","6-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",936.05,"","","3",,,,,28-OCT-24
"6-100SM","6-100SM","6","1","6-1","100SM","6-1-100SM","102","CIRCULAT","112","STAIR","","","149","DOF","","",264.31,"","","3",,,,,28-OCT-24
"6-100Z","6-100Z","6","1","6-1","100Z","6-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",441.18,"","","0",,,,,28-OCT-24
"6-107J","6-107J","6","1","6-1","107J","6-1-107J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",33.12,"","","1",,,,,28-OCT-24
"6-109E","6-109E","6","1","6-1","109E","6-1-109E","107","MECHANIC","153","ELEC","","","149","DOF","","",8.08,"","","0",,,,,28-OCT-24
"11-116M","11-116M","11","1","11-1","116M","11-1-116M","107","MECHANIC","156","U/M","","","149","DOF","","",294.51,"","","0",,,,,28-OCT-24
"11-173AE","11-173AE","11","1","11-1","173AE","11-1-173AE","107","MECHANIC","153","ELEC","","","149","DOF","","",8.89,"","","0",,,,,28-OCT-24
"11-173E","11-173E","11","1","11-1","173E","11-1-173E","107","MECHANIC","153","ELEC","","","149","DOF","","",36.79,"","","0",,,,,28-OCT-24
"11-173T","11-173T","11","1","11-1","173T","11-1-173T","107","MECHANIC","155","TELE","","","149","DOF","","",43.51,"","","0",,,,,28-OCT-24
"11-178M","11-178M","11","1","11-1","178M","11-1-178M","107","MECHANIC","156","U/M","","","149","DOF","","",104.58,"","","0",,,,,28-OCT-24
"14E-100E3","14E-100E3","14E","1","14E-1","100E3","14E-1-100E3","102","CIRCULAT","110","ELEV","","","149","DOF","","",20.31,"","","3",,,,,28-OCT-24
"14E-100E6","14E-100E6","14E","1","14E-1","100E6","14E-1-100E6","102","CIRCULAT","110","ELEV","","","149","DOF","","",23.83,"","","3",,,,,28-OCT-24
"14E-100E6M","14E-100E6M","14E","1","14E-1","100E6M","14E-1-100E6M","102","CIRCULAT","110","ELEV","","","149","DOF","","",23,"","","3",,,,,28-OCT-24
"14E-100SKM","14E-100SKM","14E","1","14E-1","100SKM","14E-1-100SKM","102","CIRCULAT","112","STAIR","","","149","DOF","","",80.96,"","","3",,,,,28-OCT-24
"14E-100Z","14E-100Z","14E","1","14E-1","100Z","14E-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",229.57,"","","0",,,,,28-OCT-24
"14E-104","14E-104","14E","1","14E-1","104","14E-1-104","101","BLDG SRV","107","PB LAV","","","149","DOF","","",156.3,"","","1",,,,,28-OCT-24
"14E-104A","14E-104A","14E","1","14E-1","104A","14E-1-104A","107","MECHANIC","156","U/M","","","149","DOF","","",15.62,"","","1",,,,,28-OCT-24
"14E-109E","14E-109E","14E","1","14E-1","109E","14E-1-109E","107","MECHANIC","153","ELEC","","","149","DOF","","",6.19,"","","0",,,,,28-OCT-24
"14E-114Z","14E-114Z","14E","1","14E-1","114Z","14E-1-114Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",155.83,"","","0",,,,,28-OCT-24
"14N-100CA","14N-100CA","14N","1","14N-1","100CA","14N-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",927,"","","3",,,,,28-OCT-24
"14N-100CB","14N-100CB","14N","1","14N-1","100CB","14N-1-100CB","102","CIRCULAT","109","CORR","","","149","DOF","","",1205.79,"","","3",,,,,28-OCT-24
"14N-100CC","14N-100CC","14N","1","14N-1","100CC","14N-1-100CC","102","CIRCULAT","109","CORR","","","149","DOF","","",888.83,"","","3",,,,,28-OCT-24
"14N-100CD","14N-100CD","14N","1","14N-1","100CD","14N-1-100CD","102","CIRCULAT","109","CORR","","","149","DOF","","",1643.88,"","","1",,,,,28-OCT-24
"14N-100E1","14N-100E1","14N","1","14N-1","100E1","14N-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",65.39,"","","3",,,,,28-OCT-24
"14N-100E2","14N-100E2","14N","1","14N-1","100E2","14N-1-100E2","102","CIRCULAT","110","ELEV","","","149","DOF","","",23.76,"","","3",,,,,28-OCT-24
"14N-100E2M","14N-100E2M","14N","1","14N-1","100E2M","14N-1-100E2M","102","CIRCULAT","110","ELEV","","","149","DOF","","",22.13,"","","3",,,,,28-OCT-24
"14N-100LA","14N-100LA","14N","1","14N-1","100LA","14N-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",109.5,"","","3",,,,,28-OCT-24
"14N-100LB","14N-100LB","14N","1","14N-1","100LB","14N-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",328.42,"","","3",,,,,28-OCT-24
"14N-100SB","14N-100SB","14N","1","14N-1","100SB","14N-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",237.46,"","","3",,,,,28-OCT-24
"14N-100Z","14N-100Z","14N","1","14N-1","100Z","14N-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",72.1,"","","0",,,,,28-OCT-24
"14N-106E","14N-106E","14N","1","14N-1","106E","14N-1-106E","107","MECHANIC","153","ELEC","","","149","DOF","","",3.67,"","","0",,,,,28-OCT-24
"16-100CA","16-100CA","16","1","16-1","100CA","16-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",1446.16,"","","3",,,,,28-OCT-24
"16-100E1","16-100E1","16","1","16-1","100E1","16-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",64.29,"","","3",,,,,28-OCT-24
"16-100E2","16-100E2","16","1","16-1","100E2","16-1-100E2","102","CIRCULAT","110","ELEV","","","149","DOF","","",62.84,"","","3",,,,,28-OCT-24
"16-100E3","16-100E3","16","1","16-1","100E3","16-1-100E3","102","CIRCULAT","110","ELEV","","","149","DOF","","",79.28,"","","3",,,,,28-OCT-24
"16-100LA","16-100LA","16","1","16-1","100LA","16-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",1679.89,"","","3",,,,,28-OCT-24
"16-100LB","16-100LB","16","1","16-1","100LB","16-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",81.15,"","","3",,,,,28-OCT-24
"16-100LD","16-100LD","16","1","16-1","100LD","16-1-100LD","102","CIRCULAT","111","LOBBY","","","149","DOF","","",134.2,"","","3",,,,,28-OCT-24
"32-000E10","32-000E10","32","0","32-0","000E10","32-0-000E10","102","CIRCULAT","110","ELEV","","","149","DOF","","",71.17,"","","3",,,,,28-OCT-24
"32-000E8","32-000E8","32","0","32-0","000E8","32-0-000E8","102","CIRCULAT","110","ELEV","","","149","DOF","","",71.17,"","","3",,,,,28-OCT-24
"32-000E9","32-000E9","32","0","32-0","000E9","32-0-000E9","102","CIRCULAT","110","ELEV","","","149","DOF","","",71.17,"","","3",,,,,28-OCT-24
"32-349E","32-349E","32","3","32-3","349E","32-3-349E","107","MECHANIC","153","ELEC","","","149","DOF","","",12.31,"","","0",,,,,28-OCT-24
"32-355","32-355","32","3","32-3","355","32-3-355","107","MECHANIC","156","U/M","","","149","DOF","","",19.46,"","","0",,,,,28-OCT-24
"32-G539A","32-G539A","32","G5","32-G5","G539A","32-G5-G539A","107","MECHANIC","156","U/M","","","149","DOF","","",19.46,"","","1",,,,,28-OCT-24
"32-D605A","32-D605A","32","D6","32-D6","D605A","32-D6-D605A","107","MECHANIC","156","U/M","","","149","DOF","","",4,"","","0",,,,,28-OCT-24
"32-D905A","32-D905A","32","D9","32-D9","D905A","32-D9-D905A","107","MECHANIC","156","U/M","","","149","DOF","","",4,"","","0",,,,,28-OCT-24
"32-D405A","32-D405A","32","D4","32-D4","D405A","32-D4-D405A","107","MECHANIC","156","U/M","","","149","DOF","","",4,"","","0",,,,,28-OCT-24
"32-D425E","32-D425E","32","D4","32-D4","D425E","32-D4-D425E","107","MECHANIC","153","ELEC","","","149","DOF","","",12.03,"","","0",,,,,28-OCT-24
"32-G631E","32-G631E","32","G6","32-G6","G631E","32-G6-G631E","107","MECHANIC","153","ELEC","","","149","DOF","","",12.31,"","","0",,,,,28-OCT-24
"32-G639","32-G639","32","G6","32-G6","G639","32-G6-G639","107","MECHANIC","156","U/M","","","149","DOF","","",19.46,"","","0",,,,,28-OCT-24
"32-D705A","32-D705A","32","D7","32-D7","D705A","32-D7-D705A","107","MECHANIC","156","U/M","","","149","DOF","","",4,"","","0",,,,,28-OCT-24
"32-D725E","32-D725E","32","D7","32-D7","D725E","32-D7-D725E","107","MECHANIC","153","ELEC","","","149","DOF","","",12.03,"","","0",,,,,28-OCT-24
"32-G931E","32-G931E","32","G9","32-G9","G931E","32-G9-G931E","107","MECHANIC","153","ELEC","","","149","DOF","","",12.31,"","","0",,,,,28-OCT-24
"32-G939","32-G939","32","G9","32-G9","G939","32-G9-G939","107","MECHANIC","156","U/M","","","149","DOF","","",19.46,"","","0",,,,,28-OCT-24
"1-100LA","1-100LA","1","1","1-1","100LA","1-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",64.44,"","","3",,,,,28-OCT-24
"1-100LB","1-100LB","1","1","1-1","100LB","1-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",58.67,"","","3",,,,,28-OCT-24
"1-100LC","1-100LC","1","1","1-1","100LC","1-1-100LC","102","CIRCULAT","111","LOBBY","","","149","DOF","","",262.8,"","","3",,,,,28-OCT-24
"1-100SB","1-100SB","1","1","1-1","100SB","1-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",246.58,"","","3",,,,,28-OCT-24
"1-100SC","1-100SC","1","1","1-1","100SC","1-1-100SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",260.91,"","","3",,,,,28-OCT-24
"1-100Z","1-100Z","1","1","1-1","100Z","1-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",477.77,"","","0",,,,,28-OCT-24
"1-101","1-101","1","1","1-1","101","1-1-101","101","BLDG SRV","106","M LAV","","","149","DOF","","",238.07,"","","3",,,,,28-OCT-24
"1-101J","1-101J","1","1","1-1","101J","1-1-101J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",40.25,"","","1",,,,,28-OCT-24
"1-101Z","1-101Z","1","1","1-1","101Z","1-1-101Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",53.23,"","","0",,,,,28-OCT-24
"2-100CA","2-100CA","2","1","2-1","100CA","2-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",806.81,"","","3",,,,,28-OCT-24
"2-100CB","2-100CB","2","1","2-1","100CB","2-1-100CB","102","CIRCULAT","109","CORR","","","149","DOF","","",204.04,"","","3",,,,,28-OCT-24
"2-100CC","2-100CC","2","1","2-1","100CC","2-1-100CC","102","CIRCULAT","109","CORR","","","149","DOF","","",1575.31,"","","3",,,,,28-OCT-24
"2-100CD","2-100CD","2","1","2-1","100CD","2-1-100CD","102","CIRCULAT","109","CORR","","","149","DOF","","",1676.86,"","","3",,,,,28-OCT-24
"2-100E1","2-100E1","2","1","2-1","100E1","2-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",77.77,"","","3",,,,,28-OCT-24
"2-100LA","2-100LA","2","1","2-1","100LA","2-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",1103.54,"","","3",,,,,28-OCT-24
"2-100LB","2-100LB","2","1","2-1","100LB","2-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",203.86,"","","3",,,,,28-OCT-24
"2-100SB","2-100SB","2","1","2-1","100SB","2-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",297.06,"","","3",,,,,28-OCT-24
"3-100CA","3-100CA","3","1","3-1","100CA","3-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",2087.72,"","","3",,,,,28-OCT-24
"3-100CB","3-100CB","3","1","3-1","100CB","3-1-100CB","102","CIRCULAT","109","CORR","","","149","DOF","","",2834.26,"","","3",,,,,28-OCT-24
"3-100CC","3-100CC","3","1","3-1","100CC","3-1-100CC","102","CIRCULAT","109","CORR","","","149","DOF","","",1025.69,"","","3",,,,,28-OCT-24
"3-100E1","3-100E1","3","1","3-1","100E1","3-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",79.56,"","","3",,,,,28-OCT-24
"3-100E2","3-100E2","3","1","3-1","100E2","3-1-100E2","102","CIRCULAT","110","ELEV","","","149","DOF","","",53.23,"","","3",,,,,28-OCT-24
"3-100LA","3-100LA","3","1","3-1","100LA","3-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",53.71,"","","3",,,,,28-OCT-24
"3-100LB","3-100LB","3","1","3-1","100LB","3-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",151,"","","3",,,,,28-OCT-24
"3-100SB","3-100SB","3","1","3-1","100SB","3-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",336.03,"","","3",,,,,28-OCT-24
"3-100Z","3-100Z","3","1","3-1","100Z","3-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",581.21,"","","0",,,,,28-OCT-24
"3-101","3-101","3","1","3-1","101","3-1-101","101","BLDG SRV","102","F LAV","","","149","DOF","","",259.66,"","","3",,,,,28-OCT-24
"6C-100CA","6C-100CA","6C","1","6C-1","100CA","6C-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",7005.14,"","","3",,,,,28-OCT-24
"6C-100E1","6C-100E1","6C","1","6C-1","100E1","6C-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",68.64,"","","3",,,,,28-OCT-24
