"LIBRARY_COURSE_INSTRUCTOR_KEY","COURSE_NAME","INSTRUCTOR_NAME","DEPARTMENT","DATE_FROM","DATE_TO","UNIT_CODE","UNIT","WAREHOUSE_LOAD_DATE"
"10.10-STEPHANOPOULOS2011SP:10.10","Intro Chem Engineering","Stephanopoulos, George","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.213-MAHESHRI2011SP:10.213","Chem Engr Thermodynamics","Maheshri, Narendra","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.301-DEEN2011SP:10.301","Fluid Mechanics","Deen, William","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.32-DALZELL2011SP:10.32","Separation Processes","Dalzell, William","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.333-BUEHLER2011SP:10.333","Intro to Modeling & Simulation","Buehler, Marcus","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.37-WITTRUP2011SP:10.37","Chemical Kinetics & Reactors","Wittrup, Karl","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.43-BLANKSCHTEIN2011SP:10.43","Intro: Interfacial Phenomena","Blankschtein, Daniel","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.491-COONEY2011SP:10.491","Integrated Chem Eng II","Cooney, Charles","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.495-LOVE2011SP:10.495","Molecular Design and Bioprocess Development of Immunotherapies","Love, J.C.","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.551-STEPHANOPOULO2011SP:10.551","System Engineering","Stephanopoulos, George; Barton, P.I.","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.569-HAMMOND2011SP:10.569","Synthesis of Polymers","Hammond, Paula","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.571-PRINN2011SP:10.571","Atmospheric Physics & Chem","Prinn, Ronald","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"8.022-MCGREEVY2010SU:8.022","Physics II","McGreevy, J.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.03-GEDIK2010SU:8.03","Physics III","Gedik, N.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.033-HUGHES2010SU:8.033","Relativity","Hughes, Scott","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.04-VULETIC2010SU:8.04","Quantum Physics I","Vuletic, Vladan","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.05-ZWIEBACH2010SU:8.05","Quantum Physics II","Zwiebach, B.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"21F.704-RIBAS GROEGE2011SU:21F.704","Spanish IV","Ribas Groeger, Margarita; Rey Agudo, Roberto","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.712-RIBAS GROEGE2011SU:21F.712","Spanish Conv & Composition","Ribas Groeger, Margarita","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.713-GARRELS2011SU:21F.713","Adv Communication Spanish","Garrels, Elizabeth","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.735-GARRELS2011SU:21F.735","Advanced Topics in Hispanic Literature and Film","Garrels, E.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.738-RAMOS2011SU:21F.738","Literature and Social Conflict: Perspectives on Modern Spain","Ramos, Carlos","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.751-EHRSAM2011SU:21F.751","Spanish I","Ehrsam, Robert; Rey Agudo, Roberto","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.752-EHRSAM2011SU:21F.752","Spanish II","Ehrsam,  Robert; Soto, Lissette","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.771-EHRSAM2011SU:21F.771","Spanish I","Ehrsam, Robert; Rey Agudo, Roberto","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.772-EHRSAM2011SU:21F.772","Spanish II","Ehrsam,  Robert; Soto, Lissette","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.773-PEREZ2011SU:21F.773","Spanish III","Perez, Cesar; Soto, Lissette","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.774-RIBAS GROEGE2011SU:21F.774","Spanish IV","Ribas Groeger, Margarita; Rey Agudo, Roberto","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.792-RIBAS GROEGE2011SU:21F.792","Spanish Conv & Composition","Ribas Groeger, Margarita","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.801-DOMINIQUE2011SU:21F.801","Portuguese I","Dominique, Nilma","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.820-TEIXEIRA2011SU:21F.820","Topics in Modern Portuguese Literature and Culture","Teixeira, Ana","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.851-DOMINIQUE2011SU:21F.851","Portuguese I","Dominique, Nilma","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.855-DOMINIQUE2011SU:21F.855","Accel Beg Portuguese Spnsh Spk","Dominique, Nilma","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.880-DOMINIQUE2011SU:21F.880","Accel Beg Portuguese Spnsh Spk","Dominique, Nilma","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.001-WOOD2011SU:21H.001","How to Stage a Revolution","Wood, Elizabeth","21H - History",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.130-OSTROW2011SU:21H.130","The Ancient World: Greece","Ostrow, Steven","21H - History",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.151-LEIGHTON2011SU:21H.151","Traditional China","Leighton, Christopher","21H - History",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.154-NAGAHARA2011SU:21H.154","Pre-modern Japan: Earliest times to 1868","Nagahara, Hiromu","21 - Humanities",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.226J-MAIER2011SU:21H.226","Riots,Strikes,Conspir: Am Hist","Maier, Pauline","21H - History",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.227-CAPOZZOLA2011SU:21H.227","The Constitution in US History","Capozzola, Christopher","21H - History",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.238-GOLDBERG2011SU:21H.238","The Vikings","Goldberg, Eric","21H - History",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.105-CHEN2011SU:21F.105","Chinese V (Regular)","Chen, Tong","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.107-LIANG2011SU:21F.107","Chinese I (Streamlined)","Liang, Min-Min","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.109-ZHANG2011SU:21F.109","Chinese III (Streamlined)","Zhang, Jin; Zhang, Shucheng","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.151-CHEN2011SU:21F.151","Chinese I (Regular)","Chen-Cristoforo, Miranda; Zhang, Jin","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.157-LIANG2011SU:21F.157","Chinese I (Streamlined)","Liang, Min-Min","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.171-CHEN2011SU:21F.171","Chinese I (Regular)","Chen-Cristoforo, Miranda; Zhang, Jin","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.173-CHEN2011SU:21F.173","Chinese III (Regular)","Chen, Tong; Liang , Min-Min","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.175-CHEN2011SU:21F.175","Chinese V (Regular)","Chen, Tong","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.181-LIANG2011SU:21F.181","Chinese I (Streamlined)","Liang, Min-Min","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.183-ZHANG2011SU:21F.183","Chinese III (Streamlined)","Zhang, Jin; Zhang, Shucheng","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.190-WANG2011SU:21F.190","Advrtsng & Pop Culture: E Asia","Wang, Jing","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.421-RITVO2009FA:21H.421","Intro to Environmental History","Ritvo, H.","History",05-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"21H.466-WOOD2009FA:21H.466","Imperial + Revolutionry Russia","Wood, Elizabeth","History",07-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"21H.504-CHAPMAN2009FA:21H.504","East Asia in World:1500-2000AD","Chapman, I.","History",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"21H.523-CUTLER2009FA:21H.523","History of Modern Japan, 1853-2000","Cutler, M.","History",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"21H.546-CUTLER2009FA:21H.546","World War II in Asia","Cutler, M.","History",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"21H.580-CHAPMAN2009FA:21H.580","From the Silk Road to the Great Game","Chapman, I.","History",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"21H.601-DERMATOSSIAN2009FA:21H.601","Islam, the Middle East, and the West","Der Matossian, B.","History",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"21H.912-DERMATOSSIAN2009FA:21H.912","The World Since 1492","Der Matossian, B.","History",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"11.016-SPIRN2011SP:11.016","The City","Spirn, Anne","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.026-FOGELSON2011SP:11.026","Downtown","Fogelson, Robert","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"11.131-GIBB2011SP:11.131","Educ Theory & Practice III","Gibb, Reen","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.220-GLENN2011SP:11.220","Quantitative Reasoning and Statistical Methods for Planners","Glenn, Ezra","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.234-VALE2011SP:11.234","Qualit Meth:Designrs & Plannrs","Vale, Lawrence","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.255-SUSSKIND2011SP:11.255","Negotiation and Dispute Resolution in the Public Sector","Susskind, Lawrence","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.333-FRENCHMAN2011SP:11.333","Urban Design Seminar","Frenchman, Dennis","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.337-RYAN2011SP:11.337","Urban Design Policy & Action","Ryan, Brent","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.338-RYAN2011SP:11.338","Urban Design Studio","Ryan, Brent","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.367-SZOLD2011SP:11.367","The Law + Politics of Land Use","Szold, Terry","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.432-GELTNER2011SP:11.432","Real Estate Capital Markets","Geltner, David","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.434-GELTNER2011SP:11.434","RE Dev: Tools for Analysis","Geltner, David","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.481-POLENSKE2011SP:11.481","Analyzing Regional Economic Change","Polensky, Karen","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.631-ASHFORD2011SP:11.631","Regulatn of Chem, Rad, Biotech","Ashford, Nicholas","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"11.949-MCDOWELL2011SP:11.949","Engaging Community: Models and Methods for Designers and Planners","McDowell, Ceasar, Spirn, Anne Whiston","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.950-THOMPSON2011SP:11.950","Democratic Wealth Generation","Thompson, J. Phillip","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"12.001-JAGOUTZ2011SP:12.001","Introduction to Geology","Jagoutz, Oliver","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.005-MALCOLM2011SP:12.005","Applications of Continuum Mechanics to Earth, Atmospheric and Planetary Sciences","Malcolm, Alison","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.007-BOSAK2011SP:12.007","Geobiology","Bosak, Tanja","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.009-ROTHMAN2011SP:12.009","Theoretical Environmental Analysis","Rothman, Daniel","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.108-GROVE2011SP:12.108","Structure of Earth Materials","Grove, Timothy; Shim, S.H.","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.306-PRINN2011SP:12.306","Atmospheric Physics & Chemisry","Prinn, R.","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.340-EMANUEL2011SP:12.340","Global Warming Science","Emanuel, K.; Seager, S.","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.400-BINZEL2011SP:12.400","The Solar System","Binzel, Richard","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.473-WEISS2011SP:12.473","Paleomagnetism and Planetary Magnetism","Weiss, B.P.","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.603-WISDOM2011SP:12.603","Solar System Dynamics","Wisdom, Jack","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.806-PRINN2011SP:12.806","Atmospheric Physics and Chemstry","Prinn, Ronald","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"12.867-WUNSCH2011SP:12.867","Orbital Forcing in the Climate System","Wunsch, Carl","12 - Earth, Atmos & Planetary Sci",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"14.01-HARRIS2011SP:14.01","Principles of Microeconomics","Harris, Jeffrey","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.02-GIAVAZZI2011SP:14.02","Principles of Macroeconomics","Giavazzi, F","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.05-GALOR2011SP:14.05","Intermed Applied Macroecon","Galor, Oded","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.123-YILDIZ2011SP:14.123","Microeconomic Theory III","Yildiz, Muhamet","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.272-ROSE2011SP:14.272","Industrial Organization II","Rose, Nancy","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.283-GIBBONS2011SP:14.283","Adv Top: Organizational Econ I","Gibbons, Robert","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.32-MIKUSHEVA2011SP:14.32","Econometrics","Mikusheva, Anna","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.32-NEWEY2011SP:14.32","Econometrics","Newey, W","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.33-GREENSTONE2011SP:14.33","Rsch & Comm in Econ","Greenstone, Michael","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.36-HAUSMAN2011SP:14.36","Adv Econometrics","Hausman, Jerry","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.382-HAUSMAN2011SP:14.382","Econometrics","Hausman, Jerry","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.387-ANGRIST2011SP:14.387","Topics Applied Econometrics","Angrist, J","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.42-ALLCOTT2011SP:14.42","Envir Policy & Economics","Allcott, Hunt","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.453-WERNING2011SP:14.453","Economic Fluctuations","Werning, Ivan","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"14.54-GALOR2011SP:14.54","International Economics","Galor, O","14 - Economics",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"15.002-WALOR2011SP:15.002","SIP Requirement","Walor, Tara","15 - Management",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"8.07-BELCHER2010SU:8.07","Electromagnetism II","Belcher, J.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.09-SURROW2010SU:8.09","Classical Mechanics II","Surrow, B","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.13-LITSTER2010SU:8.13","Experimental Physics I","Litster, D.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.21-JAFFE2010SU:8.21","Physics of Energy","Jaffe, Robert","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.226-CONRAD2010SU:8.226","43 Orders of Magnitude","Conrad, Janet","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.231-WEN2010SU:8.231","Physics of Solids I","Wen, X.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.261-FEE2010SU:8.261","Intr Computationl Neuroscience","Fee, Michale","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.287-ELLIOT2010SU:8.287","Observ Techn:Optical Astronomy","Elliot, James","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.321-LEVITOV2010SU:8.321","Quantum Theory I","Levitov, Leonid","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.324-LIU2010SU:8.324","Relativistic Quantum Field Theory II","Liu, H.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.333-KARDAR2010SU:8.333","Statistical Mechanics I","Kardar, M.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.351-WISDOM2010SU:8.351","Computatnl Classical Mechanics","Wisdom, Jack","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.395-MAHAJAN2010SU:8.395","Teach College-Level Sci & Engr","Mahajan, Sanjoy","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.511-LEE2010SU:8.511","Theory of Solids I","Lee, Patrick","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.591-GORE2010SU:8.591","Systems Biology","Gore, Jeffrey","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.613-EGEDAL2010SU:8.613","Intro to Plasma Physics I","Egedal-Pederson","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.624-PORKOLAB2010SU:8.624","Plasma Waves","Porkolab, M.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.701-NAHN2010SU:8.701","Introduction to Nuclear and Particle Physics","Nahn, S.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.811-BECKER2010SU:8.811","Particle Physics II","Becker, U.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.902-SIMCOE2010SU:8.902","Astrophysics II","Simcoe, R.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"9.01-SEUNG2010SU:9.01","Intro to Neuroscience","Seung, S.","9 - Brain and Cognitive Sciences",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"9.07-BROWN2010SU:9.07","Statistics for Brain and Cognitive Sciences","Brown, Emery","9 - Brain and Cognitive Sciences",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"9.12-XU2010SU:9.12","Experimental Molecular Neurobiology","Xu, W.","9 - Brain and Cognitive Sciences",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"9.29-FEE2010SU:9.29","Intr Computationl Neuroscience","Fee, Michale","9 - Brain and Cognitive Sciences",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"9.31-GOOSENS2010SU:9.31","Neurophysiology of  Memory","Goosens, Ki","9 - Brain and Cognitive Sciences",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"9.75J-KAPUNGU2010SU:9.75","Psychology of Gender and Race","Kapungu, Chivi","9 - Brain and Cognitive Sciences",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"CMS.610-WEAVER2010SU:CMS.610","Media Industries and Systems","Weaver, C.","CMS - Comparative Media Studies",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"CMS.888-WANG2010SU:CMS.888","Advrtsng & Pop Culture: E Asia","Wang, Jing","CMS - Comparative Media Studies",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"ESD.213-BEN-AKIVA2010SU:ESD.213","Advanced Demand Modeling","Ben-Akiva, Moshe","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"ESD.264-KOCUR2010SU:ESD.264","Data Internet & Sys Integ Tech","Kocur, George","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"ESD.875-WHITNEY2010SU:ESD.875","Mech Assemblies & Product Dev","Whitney, Daniel","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"HST.522-YANNAS2010SU:HST.522","Biomaterials: Tissue Interact","Yannas, Ioannis","HST - Health Sciences & Technology",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"SP.459-ROY2010SU:SP.459","Women in South Asia: 1800-Pres","Roy, Haimanti","WMN - Women's and Gender Studies",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"SP.650-KAPUNGU2010SU:SP.650","Psychology of Gender and Race","Kapungu, Chivi","WMN - Women's and Gender Studies",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"STS.003-KAISER2010SU:STS.003","The Rise of Modern Science","Kaiser and Jones","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"DEW","Dewey",02-AUG-10
"STS.029-SMITH2010SU:STS.029","Civil War & Reconstruction","Smith, Merritt","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"STS.043-TURKLE2010SU:STS.043","Technology and Self","Turkle, Sherry","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"DEW","Dewey",02-AUG-10
"STS.095-KAISER2010SU:STS.095","Special Topics in STS:""Better Living through Chemistry""? History of Chemistry and the Modern World","Kaiser, David","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"STS.360-FISCHER2010SU:STS.360","Ethnography","Fischer, Michael","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"DEW","Dewey",02-AUG-10
"STS.423-SMITH2010SU:STS.423","Technology in the Civil War","Smith, Merritt","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"STS.443-TURKLE2010SU:STS.443","Tech & Self: Sci, Tech, Memoir","Turkle, Sherry","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"DEW","Dewey",02-AUG-10
"21F.223-BRENNECKE-032011SU:21F.223","Listeng Spkng Pronunciatn ELS","Brennecke, Patricia","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.223-KEMP-022011SU:21F.223","Listeng Spkng Pronunciatn ELS","Kemp, Ann","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.224-BARKER-012011SU:21F.224","Listeng Spkng Pronunciatn ELS","Barker, Katherine","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.224-BRENNECKE-032011SU:21F.224","Listeng Spkng Pronunciatn ELS","Brennecke, Patricia W.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.224-KEMP-022011SU:21F.224","Listeng Spkng Pronunciatn ELS","Kemp, Ann","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.225-DUNPHY2011SU:21F.225","Advanced Workshop in Writing for Science and Engineering: ESL","Dunphy, J.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.226-DUNPHY2011SU:21F.226","Advanced Workshop in Writing for Science and Engineering: ESL","Dunphy, J.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.232-DUNPHY2011SU:21F.232","Advanced Speaking and Critical Listening Skills (ELS)","Dunphy, J.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
