"TIP_MATERIAL_KEY","ISBN","TITLE","AUTHOR","EDITION","PUBLISHER","YEAR","NEW_SHELF_PRICE","USED_SHELF_PRICE","RENTAL_NEW_PRICE","RENTAL_USED_PRICE","MATERIAL_INFO_SOURCE"
"9781555976903CITIZEN142021FA","9781555976903","Citizen: An American Lyric","Rankine, Claudia","","Graywolf Press","2014",20.4,15.3,13.85,9.6,"ISBN"
"9781555977672WHEREAS172023FA","9781555977672","Whereas: Poems","Soldier, Layli Long","","Graywolf Press","2017",16,12,0,0,"ISBN"
"9781558610651CHANGES932018SP","9781558610651","Changes: A Love Story","Aidoo, Ama Ata (Editor); Allan, Tuzyaline Jita (Afterword by)","","Feminist Press at The City University of New York","1993",18.85,14.15,0,0,"ISBN"
"9781565843424WORKING742012FA","9781565843424","Working: People Talk about What They Do All Day and How They Feel about What They Do","Terkel, Studs; Cohen, Adam (Foreword by)","74     ","New Press, The","1997",16.95,12.7,0,0,"ISBN"
"9781566892391I HOTEL102012SP","9781566892391","I Hotel","Yamashita, Karen Tei; Wong, Leland (Illustrator); Grace, Sina (Illustrator)","10     ","Coffee House Press","2010",19.95,14.95,0,0,"ISBN"
"9781592407323MARBLES122015FA","9781592407323","Marbles: Mania, Depression, Michelangelo, and Me: a Graphic Memoir","Forney, Ellen","","Penguin Publishing Group","2012",20,15,0,0,"ISBN"
"9781592407323MARBLES122016FA","9781592407323","Marbles: Mania, Depression, Michelangelo, and Me: a Graphic Memoir","Forney, Ellen","","Penguin Publishing Group","2012",20,15,0,0,"ISBN"
"9781592407323MARBLES122017FA","9781592407323","Marbles: Mania, Depression, Michelangelo, and Me: a Graphic Memoir","Forney, Ellen","","Penguin Publishing Group","2012",20,15,0,0,"ISBN"
"9781592407323MARBLES122020FA","9781592407323","Marbles: Mania, Depression, Michelangelo, and Me: a Graphic Memoir","Forney, Ellen","","Penguin Publishing Group","2012",20,15,0,0,"ISBN"
"9781592407323MARBLES122022FA","9781592407323","Marbles: Mania, Depression, Michelangelo, and Me: a Graphic Memoir","Forney, Ellen","","Penguin Publishing Group","2012",21,15.75,14.3,10.35,"ISBN"
"9781592407323MARBLES122023FA","9781592407323","Marbles: Mania, Depression, Michelangelo, and Me: a Graphic Memoir","Forney, Ellen","","Penguin Publishing Group","2012",21,15.75,0,0,"ISBN"
"9781592407323MARBLES122024FA","9781592407323","Marbles: Mania, Depression, Michelangelo, and Me: a Graphic Memoir","Forney, Ellen","","Penguin Publishing Group","2012",21,15.75,15.35,10.5,"ISBN"
"9781596438279FEYNMAN132018FA","9781596438279","Feynman","Ottaviani, Jim; Myrick, Leland (Illustrator)","","Roaring Brook Press","2013",20,15,0,0,"ISBN"
"9781603969369FE EN DISFRAZ09","9781603969369","Fe en Disfraz","Santos-Febres, Mayra","","Penguin Random House Grupo Editorial","2009",14.99,11.25,0,0,"ISBN"
"9781605016702EBK FAUST2012FA","9781605016702","Ebk Faust                              ","Goethe        ","       ","Dgtl Bncom","",0.95,0.7,0,0,"COOP"
"9781605016702EBK FAUST2013FA","9781605016702","Ebk Faust                              ","Goethe        ","       ","Dgtl Bncom","",0.95,0.7,0,0,"COOP"
"9781612420134LONG TOMORROW11","9781612420134","The Long Tomorrow","Brackett, Leigh","","Arc Manor","2011",13.9,10.45,0,0,"ISBN"
"9781620976098EBK WASTE2023SP","9781620976098","Ebk Waste","Flowers","","Vst","",17.99,0,0,0,"COOP"
"9781621574095FUELING FREEDOM","9781621574095","Fueling Freedom: Exposing the Mad War on Energy","Moore, Stephen; White, Kathleen Hartnett","","Regnery Publishing, Incorporated, An Eagle Publishing Company","2016",28,21,0,0,"ISBN"
"9781621574095FUELING FREEDOM","9781621574095","Fueling Freedom: Exposing the Mad War on Energy","Moore, Stephen; White, Kathleen Hartnett","","Regnery Publishing, Incorporated, An Eagle Publishing Company","2016",27.99,21,0,0,"ISBN"
"9781636701684FAT HAM232024FA","9781636701684","Fat Ham","Ijames, James","","Theatre Communications Group, Incorporated","2023",17.95,13.46,14.7,12.2,"ISBN"
"9781844675050PARECON212014SP","9781844675050","Parecon: Life after Capitalism","Albert, Michael","","Verso Books","2004",27.7,20.8,0,0,"ISBN"
"9781849433891DESDEMONA2013SP","9781849433891","Desdemona","Morrison, Toni; Sellars, Peter (Foreword by); Traore, Rokia (Other Primary Creator)","       ","Oberon Books, Limited","2012",17.95,13.45,0,0,"ISBN"
"9781903436356WINTER'S TALE10","9781903436356","The Winter's Tale: Third Series","Shakespeare, William; Pitcher, John (Editor); Thompson, Ann (Series edited by); Kastan, David Scott (Series edited by); Woudhuysen, H. R. (Series edited by); Proudfoot, Richard (Series edited by)","3","Bloomsbury Publishing USA","2010",15.5,11.65,0,0,"ISBN"
"9781903517888WORD TREE2014FA","9781903517888","The Word Tree","Gersão, Teolinda; Costa, Margaret Jull (Translator)","","Dedalus Books Limited","2013",15.99,12,0,0,"ISBN"
"9781907523687ORLANDO102024FA","9781907523687","Orlando","Woolf, Virginia","","Aziloth Books","2010",9.81,7.36,0,0,"ISBN"
"9782234059764ITSIK20082011SP","9782234059764","Itsik                                  ","Roze          ","2008   ","Mep/Schoen","",34.95,26.2,0,0,"COOP"
"9782360860067SITT MARIE ROSE","9782360860067","Sitt Marie Rose                        ","Adnan         ","","For Pub   ","",34.95,26.2,0,0,"COOP"
"9783423129824FASERLAND2011SP","9783423129824","Faserland                              ","Kracht        ","       ","For Pub   ","",17.7,13.3,0,0,"COOP"
"9788499089508FICCIONES2016FA","9788499089508","Ficciones                              ","Borges        ","","For Pub   ","",27.95,20.95,0,0,"COOP"
"9788499089508FICCIONES2017FA","9788499089508","Ficciones                              ","Borges        ","","For Pub   ","",25.95,19.45,0,0,"COOP"
"06.033 Reading List20002010SP","0","6.033 Reading List","","","","2000",,,0,0,"OTI"
"0Crisis at Columbia20002010FA","0","Crisis at Columbia","","","","2000",,,0,0,"OTI"
"0Sonny Rollins / 1020002010FA","0","Sonny Rollins / 10","","","","2000",,,0,0,"OTI"
"2940013610989EBK ON WAR2013FA","2940013610989","Ebk On War                             ","Clausewitz    ","       ","Dgtl Bncom","",1,0.75,0,0,"COOP"
"8220019897275EBK NEXOS32015FA","8220019897275","Ebk Nexos                              ","Spaine Long   ","","Dgtl Bncom","",69.49,52.1,0,0,"COOP"
"8220100494079EBK FAULT LINES0","8220100494079","Ebk Fault Lines                        ","Rajan         ","","Yuzu      ","",20.35,0,0,0,"COOP"
"8220100566509EBK IMPRO02016SP","8220100566509","Ebk Impro                              ","Johnstone     ","","Yuzu      ","",20.5,0,0,0,"COOP"
"8220100566509EBK IMPRO02017SP","8220100566509","Ebk Impro                              ","Johnstone     ","","Yuzu      ","",20.5,0,0,0,"COOP"
"8220100566509EBK IMPRO02018FA","8220100566509","Ebk Impro                              ","Johnstone     ","","Yuzu      ","",20.5,0,0,0,"COOP"
"8220100566509EBK IMPRO12018SP","8220100566509","Ebk Impro                              ","Johnstone     ","","Yuzu      ","",21.5,0,0,0,"COOP"
"8220100668241EBK TAXES52016SP","8220100668241","Ebk Taxes                              ","Maydew        ","","Yuzu      ","",95,0,0,0,"COOP"
"8220101425614EBK NEXOS42018FA","8220101425614","Ebk Nexos                              ","Long          ","","Yuzu      ","",42.99,0,0,0,"COOP"
"8220101425614EBK NEXOS42019FA","8220101425614","Ebk Nexos                              ","Velasco       ","","Yuzu      ","",34.49,0,0,0,"COOP"
"8220101425614EBK NEXOS42019SP","8220101425614","Ebk Nexos                              ","Velasco       ","","Yuzu      ","",34.49,0,0,0,"COOP"
"8220102455856EBK DEATH02018SP","8220102455856","Ebk Death                              ","Kagan         ","","Yuzu      ","",18,0,0,0,"COOP"
"8220102455856EBK DEATH02019SP","8220102455856","Ebk Death                              ","Kagan         ","","Yuzu      ","",18,0,0,0,"COOP"
"8220107709008EBK CHINA22021SP","8220107709008","Ebk China","Marks","","Vst","",27.3,0,0,0,"COOP"
"8220117900662EBK HUNGER2024FA","8220117900662","Ebk Hunger","Gay","","Vst","",8.9,0,0,0,"COOP"
"8220121087618EBK LISSA12023SP","8220121087618","Ebk Lissa","Nye","","Vst","",13.17,0,0,0,"COOP"
"8220121087618EBK LISSA12024FA","8220121087618","Ebk Lissa","Nye","","Vst","",13.17,0,0,0,"COOP"
"8220121299127EBK MONKEY2022FA","8220121299127","Ebk Monkey","Unknown","","Vst","",17,0,0,0,"COOP"
"8220129849744EBK POWER32023SP","8220129849744","Ebk Power","Lukes","","Vst","",24.54,0,0,0,"COOP"
"9780061139376CORALINE022011FA","9780061139376","Coraline","Gaiman, Neil; McKean, Dave (Illustrator)","","HarperCollins Publishers","2006",13,9.75,0,0,"ISBN"
"9780061139376CORALINE022018FA","9780061139376","Coraline","Gaiman, Neil; McKean, Dave (Illustrator)","","HarperCollins Publishers","2006",13,9.75,0,0,"ISBN"
"9780061148514BELL JAR062015FA","9780061148514","The Bell Jar","Plath, Sylvia (Author, Illustrator); McCullough, Frances (Foreword by); Ames, Lois (Notes by)","","HarperCollins Publishers","2013",18,13.5,0,0,"ISBN"
"9780061649691CORALINE082013FA","9780061649691","Coraline","Gaiman, Neil; McKean, Dave (Illustrator)","08     ","HarperCollins Publishers","2008",7,5.25,0,0,"ISBN"
"9780062101341EBK REAMDE2012SP","9780062101341","Ebk Reamde                             ","Stephenson    ","       ","Dgtl Bncom","",14.99,11.25,0,0,"COOP"
"9780064401982PINBALLS872017FA","9780064401982","The Pinballs","Byars, Betsy; Byars","","HarperCollins Publishers","2004",6,4.5,0,0,"ISBN"
"9780133845778EBK TAXES52016SP","9780133845778","Ebk Taxes                              ","Maydew        ","","Yuzu      ","",139,0,0,0,"COOP"
"9780140086836CEREMONY772015FA","9780140086836","Ceremony","Silko, Leslie Marmon","","Penguin Group (USA) Incorporated","1986",16,12,0,0,"ISBN"
"9780140135008PALLADIO662012FA","9780140135008","Palladio","Ackerman, James; Massar, Phyllis Dearborn (Photographer); Ackerman, James S.","66     ","Penguin Group (USA) Incorporated","1974",15,11.25,0,0,"ISBN"
"9780140178210BLOODY CHAMBER79","9780140178210","The Bloody Chamber","Carter, Angela","","Penguin Publishing Group","1990",15,11.25,0,0,"ISBN"
"9780140275360ILIAD (FAGLES)90","9780140275360","The Iliad","Fagles, Robert (Translator); Knox, Bernard (Introduction by, Notes by); Homer","","Penguin Publishing Group","1998",18,13.5,0,0,"ISBN"
"9780140432152CLARISSA852011SP","9780140432152","Clarissa: Or the History of a Young Lady","Richardson, Samuel; Ross, Angus (Editor, Foreword by, Contribution by, Notes by); Richardson, Samuel","85     ","Penguin Group (USA) Incorporated","1986",26,19.5,0,0,"ISBN"
"9780140434279DANIEL DERONDA67","9780140434279","Daniel Deronda","Eliot, George; Cave, Terence (Editor, Introduction by, Notes by)","2","Penguin Publishing Group","1996",11,8.25,0,0,"ISBN"
"9780140434279DANIEL DERONDA67","9780140434279","Daniel Deronda","Eliot, George; Cave, Terence (Editor, Introduction by, Notes by)","2","Penguin Publishing Group","1996",12,9,0,0,"ISBN"
"9780140436471JOURNALS032011SP","9780140436471","The Journals of Captain Cook","Cook, James; Edwards, Philip (Editor); Andrews, Nigel (Contribution by); Cook, James R.; Edwards, Philip (Introduction by)","","Penguin Publishing Group","2000",13,9.75,0,0,"ISBN"
"9780140436471JOURNALS032012SP","9780140436471","The Journals of Captain Cook","Cook, James; Edwards, Philip (Editor); Andrews, Nigel (Contribution by); Cook, James R.; Edwards, Philip (Introduction by)","","Penguin Publishing Group","2000",15,11.25,0,0,"ISBN"
"9780140436471JOURNALS032013SP","9780140436471","The Journals of Captain Cook","Cook, James; Edwards, Philip (Editor); Andrews, Nigel (Contribution by); Cook, James R.; Edwards, Philip (Introduction by)","","Penguin Publishing Group","2000",15,11.25,0,0,"ISBN"
"9780140436471JOURNALS032014SP","9780140436471","The Journals of Captain Cook","Cook, James; Edwards, Philip (Editor); Andrews, Nigel (Contribution by); Cook, James R.; Edwards, Philip (Introduction by)","","Penguin Publishing Group","2000",15,11.25,0,0,"ISBN"
"9780140436471JOURNALS032015SP","9780140436471","The Journals of Captain Cook","Cook, James; Edwards, Philip (Editor); Andrews, Nigel (Contribution by); Cook, James R.; Edwards, Philip (Introduction by)","","Penguin Publishing Group","2000",15,11.25,0,0,"ISBN"
"9780140436471JOURNALS032016SP","9780140436471","The Journals of Captain Cook","Cook, James; Edwards, Philip (Editor); Andrews, Nigel (Contribution by); Cook, James R.; Edwards, Philip (Introduction by)","","Penguin Publishing Group","2000",16,12,0,0,"ISBN"
"9780140439885OROONOKO032011FA","9780140439885","Oroonoko","Behn, Aphra; Todd, Janet (Editor, Introduction by, Notes by)","03     ","Penguin Group (USA) Incorporated","2004",11,8.25,0,0,"ISBN"
"9780140443332ORESTEIA772011SP","9780140443332","The Oresteia: Agamemnon - The Libation Bearers - The Eumenides","Stanford, W. (Editor); Fagles, Robert (Translator); Aeschylus; Stanford, W. B. (Introduction by, Notes by, Contribution by)","","Penguin Publishing Group","1984",12,9,0,0,"ISBN"
"9780140443332ORESTEIA772012FA","9780140443332","The Oresteia: Agamemnon - The Libation Bearers - The Eumenides","Stanford, W. (Editor); Fagles, Robert (Translator); Aeschylus; Stanford, W. B. (Introduction by, Notes by, Contribution by)","","Penguin Publishing Group","1984",13,9.75,0,0,"ISBN"
"9780140443332ORESTEIA772012SP","9780140443332","The Oresteia: Agamemnon - The Libation Bearers - The Eumenides","Stanford, W. (Editor); Fagles, Robert (Translator); Aeschylus; Stanford, W. B. (Introduction by, Notes by, Contribution by)","","Penguin Publishing Group","1984",13,9.75,0,0,"ISBN"
"9780140443332ORESTEIA772019FA","9780140443332","The Oresteia: Agamemnon - The Libation Bearers - The Eumenides","Stanford, W. (Editor); Fagles, Robert (Translator); Aeschylus; Stanford, W. B. (Introduction by, Notes by, Contribution by)","","Penguin Publishing Group","1984",15,11.25,0,0,"ISBN"
"9780140443332ORESTEIA772019SP","9780140443332","The Oresteia: Agamemnon - The Libation Bearers - The Eumenides","Stanford, W. (Editor); Fagles, Robert (Translator); Aeschylus; Stanford, W. B. (Introduction by, Notes by, Contribution by)","","Penguin Publishing Group","1984",15,11.25,0,0,"ISBN"
"9780140449440THERESE RAQUIN05","9780140449440","Thérèse Raquin","Zola, Émile; Buss, Robin (Introduction by, Notes by, Translator)","","Penguin Publishing Group","2005",13,9.75,0,0,"ISBN"
"9780140449747PHAEDRUS052015FA","9780140449747","Phaedrus","Plato; Rowe, Christopher (Editor, Translator)","","Penguin Group (USA) Incorporated","2005",11,8.25,0,0,"ISBN"
"9780141180632VINELAND902014SP","9780141180632","Vineland","Pynchon, Thomas","","Penguin Group (USA) Incorporated","1997",17,12.75,0,0,"ISBN"
"9780141441610LORD JIM072016FA","9780141441610","Lord Jim","Conrad, Joseph; Stape, J. H. (Notes by, Editor, Contribution by); Simmons, Allan H. (Editor, Introduction by)","","Penguin Publishing Group","2007",8,6,0,0,"ISBN"
"9780143038276COLD WAR052015SP","9780143038276","The Cold War","Gaddis, John Lewis","","Penguin Publishing Group","2006",18,13.5,0,0,"ISBN"
"9780143039679RAMAYANA062011FA","9780143039679","The Ramayana: A Shortened Modern Prose Version of the Indian Epic","Narayan, R. K.; Mishra, Pankaj (Introduction by)","06     ","Penguin Group (USA) Incorporated","2006",14,10.5,0,0,"ISBN"
"9780143039679RAMAYANA062011SP","9780143039679","The Ramayana: A Shortened Modern Prose Version of the Indian Epic","Narayan, R. K.; Mishra, Pankaj (Introduction by)","06     ","Penguin Group (USA) Incorporated","2006",14,10.5,0,0,"ISBN"
"9780143039679RAMAYANA062012FA","9780143039679","The Ramayana: A Shortened Modern Prose Version of the Indian Epic","Narayan, R. K.; Mishra, Pankaj (Introduction by)","06     ","Penguin Group (USA) Incorporated","2006",15,11.25,0,0,"ISBN"
"9780156033725UNTAPPED072013FA","9780156033725","Untapped: The Scramble for Africa's Oil","Ghazvinian, John","07     ","Houghton Mifflin Harcourt Publishing Company","2008",20.95,15.7,0,0,"ISBN"
"9780190233105PLUTOPIA152019SP","9780190233105","Plutopia: Nuclear Families, Atomic Cities, and the Great Soviet and American Plutonium Disasters","Brown, Kate","","Oxford University Press, Incorporated","2015",21.95,16.45,0,0,"ISBN"
"9780190233105PLUTOPIA152020FA","9780190233105","Plutopia: Nuclear Families, Atomic Cities, and the Great Soviet and American Plutonium Disasters","Brown, Kate","","Oxford University Press, Incorporated","2015",21.95,16.45,0,0,"ISBN"
"9780190233105PLUTOPIA152021SP","9780190233105","Plutopia: Nuclear Families, Atomic Cities, and the Great Soviet and American Plutonium Disasters","Brown, Kate","","Oxford University Press, Incorporated","2015",21.95,16.45,14.95,10.3,"ISBN"
"9780195042399COQUETTE862016SP","9780195042399","The Coquette","Foster, Hannah W.; Davidson, Cathy N. (Editor)","","Oxford University Press, Incorporated","1987",14.99,11.25,0,0,"ISBN"
"9780199206650NETWORKS102011SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",94.45,70.85,0,0,"ISBN"
"9780199206650NETWORKS102013SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",94.45,70.85,0,0,"ISBN"
"9780199206650NETWORKS102014SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",94.45,70.85,0,0,"ISBN"
"9780199206650NETWORKS102015SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",94.45,70.85,0,0,"ISBN"
"9780199206650NETWORKS102017SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",0,0,0,0,"ISBN"
"9780199206650NETWORKS102018FA","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",0,0,0,0,"ISBN"
"9780199206650NETWORKS102018SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",94.45,70.85,0,0,"ISBN"
"9780199206650NETWORKS102020FA","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",94.45,70.85,0,0,"ISBN"
"9780199206650NETWORKS102021SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",94.45,70.85,85,39.65,"ISBN"
"9780199206650NETWORKS102023SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",96.8,72.6,0,0,"ISBN"
"9780199206650NETWORKS102024SP","9780199206650","Networks: An Introduction","Newman, Mark","","Oxford University Press, Incorporated","2010",96.8,72.6,0,0,"ISBN"
"9780199315857WAR TIME122014SP","9780199315857","War Time: An Idea, Its History, Its Consequences","Dudziak, Mary L.","","Oxford University Press, Incorporated","2013",16.95,12.7,0,0,"ISBN"
"9780199315857WAR TIME122016SP","9780199315857","War Time: An Idea, Its History, Its Consequences","Dudziak, Mary L.","","Oxford University Press, Incorporated","2013",19.95,14.95,0,0,"ISBN"
"9780199315857WAR TIME122022SP","9780199315857","War Time: An Idea, Its History, Its Consequences","Dudziak, Mary L.","","Oxford University Press, Incorporated","2013",27.28,20.46,24.15,12.05,"ISBN"
"9780199546831ROME2ND 102013FA","9780199546831","Rome","Claridge, Amanda; Cubberley, Tony; Toms, Judith","2nd 10 ","Oxford University Press, Incorporated","2010",34.95,26.2,0,0,"ISBN"
"9780199747436FRICTION112014SP","9780199747436","Friction: How Radicalization Happens to Them and Us","McCauley, Clark R.; Moskalenko, Sophia","","Oxford University Press, Incorporated","2011",38.9,29.2,0,0,"ISBN"
"9780226086569TRAGIC SPIRITS13","9780226086569","Tragic Spirits: Shamanism, Memory, and Gender in Contemporary Mongolia","Buyandelger, Manduhai","","University of Chicago Press","2013",32.5,24.4,0,0,"ISBN"
"9780226086569TRAGIC SPIRITS13","9780226086569","Tragic Spirits: Shamanism, Memory, and Gender in Contemporary Mongolia","Buyandelger, Manduhai","","University of Chicago Press","2013",36.1,27.1,0,0,"ISBN"
"9780226470498ILIAD OF HOMER11","9780226470498","The Iliad of Homer","Homer; Lattimore, Richmond (Translator); Martin, Richard (Introduction by, Intro and Notes by)","","University of Chicago Press","2011",15,11.25,0,0,"ISBN"
"9780262346894EBK BOOK182024SP","9780262346894","Ebk Book","Borsuk","","Vst","",14.99,0,0,0,"COOP"
"9780262346894EBK BOOK182025FA","9780262346894","Ebk Book","Borsuk","","Vst","",14.99,0,0,0,"COOP"
"9780300176742EUROREV 112013SP","9780300176742","The Euro: The Battle for the New Global Currency","Marsh, David","Rev 11 ","Yale University Press","2011",20,15,0,0,"ISBN"
"9780300183429EBK DEATH02018SP","9780300183429","Ebk Death                              ","Kagan         ","","Yuzu      ","",18,0,0,0,"COOP"
"9780300183429EBK DEATH02019SP","9780300183429","Ebk Death                              ","Kagan         ","","Yuzu      ","",18,0,0,0,"COOP"
"9780307388131EBK SULA042025FA","9780307388131","Ebk Sula","Morrison","","Vst","",12.99,0,0,0,"COOP"
"9780307455178ZONE ONE112023SP","9780307455178","Zone One","Whitehead, Colson","","Knopf Doubleday Publishing Group","2012",16,12,0,0,"ISBN"
"9780316015844TWILIGHT052012SP","9780316015844","Twilight","Meyer, Stephenie","05     ","Little, Brown Books for Young Readers","2006",11,8.25,0,0,"ISBN"
"9780316015844TWILIGHT052013SP","9780316015844","Twilight","Meyer, Stephenie","05     ","Little, Brown Books for Young Readers","2006",11,8.25,0,0,"ISBN"
"9780321714114C++ PRIMER5TH 13","9780321714114","C++ Primer","Lippman, Stanley B.; Lajoie, Josée; Moo, Barbara E.","5","Addison Wesley Professional","2012",60,45,0,0,"ISBN"
"9780321714114C++ PRIMER5TH 13","9780321714114","C++ Primer","Lippman, Stanley B.; Lajoie, Josée; Moo, Barbara E.","5","Addison Wesley Professional","2012",59.99,45,0,0,"ISBN"
"9780321714114C++ PRIMER5TH 13","9780321714114","C++ Primer","Lippman, Stanley B.; Lajoie, Josée; Moo, Barbara E.","5","Addison Wesley Professional","2012",66.65,50,0,0,"ISBN"
"9780349102153BRIDGE19922011SP","9780349102153","The Bridge","Banks, Iain","1992   ","Little, Brown Book Group Limited","1992",14.45,10.85,0,0,"ISBN"
"9780385031141GOETHE'S FAUST61","9780385031141","Goethe's Faust","Von Goethe, Johann Wolfgang; Kaufmann, Walter (Introduction by, Translator)","","Knopf Doubleday Publishing Group","1962",11.95,8.95,0,0,"ISBN"
"9780393338416AUDITION102015SP","9780393338416","Audition","Murakami, Ryu","","W. W. Norton & Company, Incorporated","2010",13.95,10.45,0,0,"ISBN"
"9780393338416AUDITION102016SP","9780393338416","Audition","Murakami, Ryu","","W. W. Norton & Company, Incorporated","2010",13.95,10.45,0,0,"ISBN"
"9780395478042OFFSHORE792014FA","9780395478042","Offshore","Fitzgerald, Penelope","","Houghton Mifflin Harcourt Publishing Company","1998",12.95,9.7,0,0,"ISBN"
"9780395869468BOOKSHOP782012SP","9780395869468","The Bookshop: A Novel","Fitzgerald, Penelope","78     ","Houghton Mifflin Harcourt Trade & Reference Publishers","1997",12.95,9.7,0,0,"ISBN"
"9780413747204MNEMONIC992011SP","9780413747204","Mnemonic","Theatre de Complicite Staff; Russell, Jane","99     ","A & C Black","2004",18.95,14.2,0,0,"ISBN"
"9780435045692LABYRINTHS2014FA","9780435045692","Labyrinths","Okigbo, Christopher","","Pearson Education","2011",21.8,16.35,0,0,"ISBN"
"9780435045692LABYRINTHS2015FA","9780435045692","Labyrinths","Okigbo, Christopher","","Pearson Education","2011",21.8,16.35,0,0,"ISBN"
"9780439709101INKHEART032020FA","9780439709101","Inkheart","Funke, Cornelia; Bell, Anthea (Translator)","","Scholastic, Incorporated","2005",11,8.25,0,0,"ISBN"
"9780439709101INKHEART032021FA","9780439709101","Inkheart","Funke, Cornelia; Bell, Anthea (Translator)","","Scholastic, Incorporated","2005",11,8.25,9.75,4.6,"ISBN"
"9780451465443VILLETTE142016FA","9780451465443","Villette","Brontë, Charlotte; Benedict, Helen; Gruen, Sara (Foreword by); Trigiani, Adriana (Introduction by)","","Penguin Publishing Group","2014",5.95,4.45,0,0,"ISBN"
"9780451529220VILLETTE042014FA","9780451529220","Villette","Brontë, Charlotte; Benedict, Helen (Afterword by)","","Penguin Group (USA) Incorporated","2004",5.95,4.45,0,0,"ISBN"
"9780452280397PARADISE972011SP","9780452280397","Paradise","Morrison, Toni","97     ","Penguin Group (USA) Incorporated","1999",16,12,0,0,"ISBN"
"9780452280397PARADISE972013SP","9780452280397","Paradise","Morrison, Toni","97     ","Penguin Group (USA) Incorporated","1999",16,12,0,0,"ISBN"
"9780486113302EBK LYRIC POEMS0","9780486113302","Ebk Lyric Poems                        ","Keats         ","","Yuzu      ","",1,0,0,0,"COOP"
"9780486113302EBK LYRIC POEMS0","9780486113302","Ebk Lyric Poems                        ","Keats         ","","Yuzu      ","",3.4,0,0,0,"COOP"
"9780486113753EBK MEDEA02018SP","9780486113753","Ebk Medea                              ","Euripides     ","","Yuzu      ","",1,0,0,0,"COOP"
"9780486114262EBK SUMMER2014FA","9780486114262","Ebk Summer                             ","Wharton       ","","Dgtl Bncom","",4.5,3.4,0,0,"COOP"
"9780486114262EBK SUMMER2016FA","9780486114262","Ebk Summer                             ","Wharton       ","","Dgtl Bncom","",4.95,0,0,0,"COOP"
"9780486139906EBK SALOME2013SP","9780486139906","Ebk Salome                             ","Beardsley     ","       ","Dgtl Bncom","",9.35,7,0,0,"COOP"
"9780486139906EBK SALOME2014FA","9780486139906","Ebk Salome                             ","Beardsley     ","","Dgtl Bncom","",9.5,7.15,0,0,"COOP"
"9780486139906EBK SALOME2015FA","9780486139906","Ebk Salome                             ","Wilde         ","","Dgtl Bncom","",10.95,8.2,0,0,"COOP"
"9780486266824CHERRY ORCHARD91","9780486266824","The Cherry Orchard","Chékhov, Antón","","Dover Publications, Incorporated","1991",2,1.5,0,0,"ISBN"
"9780486277844SELECTED POEMS93","9780486277844","Selected Poems","Byron, George Gordon","","Dover Publications, Incorporated","1993",3,2.25,0,0,"ISBN"
"9780500291887MAYA9TH 152016FA","9780500291887","The Maya","Coe, Michael D.; Houston, Stephen D.","9","Thames & Hudson","2015",26.95,20.2,0,0,"ISBN"
"9780500291887MAYA9TH 152017FA","9780500291887","The Maya","Coe, Michael D.; Houston, Stephen D.","9","Thames & Hudson","2015",26.95,20.2,0,0,"ISBN"
"9780500291887MAYA9TH 152017SP","9780500291887","The Maya","Coe, Michael D.; Houston, Stephen D.","9","Thames & Hudson","2015",26.95,20.2,0,0,"ISBN"
"9780500291887MAYA9TH 152019SP","9780500291887","The Maya","Coe, Michael D.; Houston, Stephen D.","9","Thames & Hudson","2015",29.95,22.45,0,0,"ISBN"
"9780500291887MAYA9TH 152022FA","9780500291887","The Maya 9/e","Coe, Michael D.","9","Thames & Hudson","2015",26.95,20.21,18.35,13.3,"ISBN"
"9780515138818SUNSHINE032012FA","9780515138818","Sunshine","McKinley, Robin","03     ","Penguin Group (USA) Incorporated","2004",8,6,0,0,"ISBN"
"9780520083288ORESTEIA792013FA","9780520083288","The Oresteia - Aeschylus","Aeschylus; Lloyd-Jones, Hugh","","University of California Press","1993",27.7,20.8,0,0,"ISBN"
"9780520083288ORESTEIA792015FA","9780520083288","The Oresteia - Aeschylus","Aeschylus; Lloyd-Jones, Hugh","","University of California Press","1993",29.95,22.45,0,0,"ISBN"
"9780521839792PLASTICITY2013FA","9780521839792","Plasticity: A Treatise on Finite Deformation of Heterogeneous Inelastic Materials","Nemat-Nasser, Sia; Ockendon, J. (Contribution by); Olver, P.J. (Contribution by); Batchelor, G. K. (Contribution by); Davis, S. (Contribution by); Freud, L. B. (Contribution by); Leibovich, S. (Contribution by); Tvergaard, V. (Contribution by); Ablowitz, M. J. (Contribution by); Hinch, E. J. (Contribution by); Iserles, A. (Contribution by)","       ","Cambridge University Press","2004",278.75,209.05,0,0,"ISBN"
