"FCLT_ROOM_HIST_KEY","FISCAL_PERIOD","FCLT_ROOM_KEY","BUILDING_ROOM","FCLT_BUILDING_KEY","FLOOR","FCLT_FLOOR_KEY","ROOM","SPACE_ID","FCLT_MAJOR_USE_KEY","MAJOR_USE_DESC","FCLT_USE_KEY","USE_DESC","FCLT_MINOR_USE_KEY","MINOR_USE_DESC","FCLT_ORGANIZATION_KEY","ORGANIZATION_NAME","FCLT_MINOR_ORGANIZATION_KEY","MINOR_ORGANIZATION","AREA","ROOM_FULL_NAME","DEPT_CODE","ACCESS_LEVEL","LATITUDE_WGS","LONGITUDE_WGS","NORTHING_SPCS","EASTING_SPCS","WAREHOUSE_LOAD_DATE"
"3-340-201505","201505","3-340","3-340","3","3","3-3","340","3-3-340","108","OFFICES","158","OFF","","","199","MECH","","",265.55,"","","2",,,,,01-DEC-14
"3-341E-201505","201505","3-341E","3-341E","3","3","3-3","341E","3-3-341E","107","MECHANIC","153","ELEC","","","149","DOF","","",16.58,"","","0",,,,,01-DEC-14
"3-342-201505","201505","3-342","3-342","3","3","3-3","342","3-3-342","108","OFFICES","158","OFF","","","199","MECH","","",279.58,"","","2",,,,,01-DEC-14
"3-343-201505","201505","3-343","3-343","3","3","3-3","343","3-3-343","108","OFFICES","162","SECY/R","","","199","MECH","","",83.93,"","","2",,,,,01-DEC-14
"2-031-201505","201505","2-031","2-031","2","0","2-0","031","2-0-031","106","LABS","148","RS LAB","","","197","MATH","","",425.17,"","","2",,,,,01-DEC-14
"2-031A-201505","201505","2-031A","2-031A","2","0","2-0","031A","2-0-031A","106","LABS","140","DK RM","","","197","MATH","","",87.19,"","","2",,,,,01-DEC-14
"2-032-201505","201505","2-032","2-032","2","0","2-0","032","2-0-032","112","SUPPORT","184","CMPUTR","","","179","IS&T","","",743.51,"","","2",,,,,01-DEC-14
"2-032A-201505","201505","2-032A","2-032A","2","0","2-0","032A","2-0-032A","107","MECHANIC","156","U/M","","","149","DOF","","",71.47,"","","0",,,,,01-DEC-14
"2-033-201505","201505","2-033","2-033","2","0","2-0","033","2-0-033","106","LABS","144","LAB SP","","","197","MATH","","",639.04,"","","2",,,,,01-DEC-14
"2-034-201505","201505","2-034","2-034","2","0","2-0","034","2-0-034","106","LABS","145","LAB SV","","","197","MATH","","",523.84,"","","2",,,,,01-DEC-14
"2-034A-201505","201505","2-034A","2-034A","2","0","2-0","034A","2-0-034A","106","LABS","145","LAB SV","","","197","MATH","","",132.59,"","","2",,,,,01-DEC-14
"2-034B-201505","201505","2-034B","2-034B","2","0","2-0","034B","2-0-034B","107","MECHANIC","156","U/M","","","149","DOF","","",69.74,"","","0",,,,,01-DEC-14
"2-037-201505","201505","2-037","2-037","2","0","2-0","037","2-0-037","108","OFFICES","158","OFF","","","197","MATH","","",326.67,"","","2",,,,,01-DEC-14
"2-038-201505","201505","2-038","2-038","2","0","2-0","038","2-0-038","108","OFFICES","159","OFF SV","","","197","MATH","","",240.66,"","","2",,,,,01-DEC-14
"2-038A-201505","201505","2-038A","2-038A","2","0","2-0","038A","2-0-038A","108","OFFICES","159","OFF SV","","","197","MATH","","",83.58,"","","2",,,,,01-DEC-14
"2-040-201505","201505","2-040","2-040","2","0","2-0","040","2-0-040","106","LABS","145","LAB SV","","","197","MATH","","",319.3,"","","2",,,,,01-DEC-14
"2-040A-201505","201505","2-040A","2-040A","2","0","2-0","040A","2-0-040A","107","MECHANIC","156","U/M","","","149","DOF","","",92.78,"","","0",,,,,01-DEC-14
"2-041-201505","201505","2-041","2-041","2","0","2-0","041","2-0-041","106","LABS","148","RS LAB","","","126","CHEM","","",579.13,"","","2",,,,,01-DEC-14
"2-043-201505","201505","2-043","2-043","2","0","2-0","043","2-0-043","107","MECHANIC","156","U/M","","","149","DOF","","",500.59,"","","0",,,,,01-DEC-14
"2-043E-201505","201505","2-043E","2-043E","2","0","2-0","043E","2-0-043E","107","MECHANIC","153","ELEC","","","149","DOF","","",2.78,"","","0",,,,,01-DEC-14
"2-044-201505","201505","2-044","2-044","2","0","2-0","044","2-0-044","107","MECHANIC","156","U/M","","","149","DOF","","",1221.26,"","","0",,,,,01-DEC-14
"2-045-201505","201505","2-045","2-045","2","0","2-0","045","2-0-045","106","LABS","145","LAB SV","","","126","CHEM","","",91.83,"","","2",,,,,01-DEC-14
"2-045E-201505","201505","2-045E","2-045E","2","0","2-0","045E","2-0-045E","107","MECHANIC","153","ELEC","","","149","DOF","","",7.64,"","","0",,,,,01-DEC-14
"2-048-201505","201505","2-048","2-048","2","0","2-0","048","2-0-048","106","LABS","148","RS LAB","","","126","CHEM","","",691.68,"","","2",,,,,01-DEC-14
"2-048A-201505","201505","2-048A","2-048A","2","0","2-0","048A","2-0-048A","106","LABS","145","LAB SV","","","126","CHEM","","",58.56,"","","2",,,,,01-DEC-14
"2-048B-201505","201505","2-048B","2-048B","2","0","2-0","048B","2-0-048B","106","LABS","145","LAB SV","","","126","CHEM","","",125.67,"","","2",,,,,01-DEC-14
"2-051-201505","201505","2-051","2-051","2","0","2-0","051","2-0-051","106","LABS","148","RS LAB","","","126","CHEM","","",1084.42,"","","2",,,,,01-DEC-14
"2-051A-201505","201505","2-051A","2-051A","2","0","2-0","051A","2-0-051A","106","LABS","147","RES LO","","","126","CHEM","","",162.18,"","","2",,,,,01-DEC-14
"2-052-201505","201505","2-052","2-052","2","0","2-0","052","2-0-052","106","LABS","145","LAB SV","","","126","CHEM","","",21.89,"","","2",,,,,01-DEC-14
"2-052T-201505","201505","2-052T","2-052T","2","0","2-0","052T","2-0-052T","107","MECHANIC","155","TELE","","","149","DOF","","",26,"","","0",,,,,01-DEC-14
"2-063-201505","201505","2-063","2-063","2","0","2-0","063","2-0-063","106","LABS","148","RS LAB","","","126","CHEM","","",850.44,"","","2",,,,,01-DEC-14
"2-065-201505","201505","2-065","2-065","2","0","2-0","065","2-0-065","106","LABS","145","LAB SV","","","126","CHEM","","",49.04,"","","2",,,,,01-DEC-14
"2-066-201505","201505","2-066","2-066","2","0","2-0","066","2-0-066","106","LABS","148","RS LAB","","","126","CHEM","","",139.75,"","","2",,,,,01-DEC-14
"2-067-201505","201505","2-067","2-067","2","0","2-0","067","2-0-067","106","LABS","148","RS LAB","","","126","CHEM","","",663.02,"","","2",,,,,01-DEC-14
"2-070-201505","201505","2-070","2-070","2","0","2-0","070","2-0-070","106","LABS","145","LAB SV","","","150","DOFADM","","",231.11,"","","2",,,,,01-DEC-14
"2-071E-201505","201505","2-071E","2-071E","2","0","2-0","071E","2-0-071E","107","MECHANIC","153","ELEC","","","149","DOF","","",11.28,"","","0",,,,,01-DEC-14
"2-072-201505","201505","2-072","2-072","2","0","2-0","072","2-0-072","106","LABS","145","LAB SV","","","126","CHEM","","",362.74,"","","2",,,,,01-DEC-14
"2-072T-201505","201505","2-072T","2-072T","2","0","2-0","072T","2-0-072T","107","MECHANIC","155","TELE","","","149","DOF","","",9.17,"","","0",,,,,01-DEC-14
"2-073-201505","201505","2-073","2-073","2","0","2-0","073","2-0-073","106","LABS","148","RS LAB","","","126","CHEM","","",645.5,"","","2",,,,,01-DEC-14
"2-075-201505","201505","2-075","2-075","2","0","2-0","075","2-0-075","106","LABS","145","LAB SV","","","126","CHEM","","",49.04,"","","2",,,,,01-DEC-14
"2-076-201505","201505","2-076","2-076","2","0","2-0","076","2-0-076","106","LABS","145","LAB SV","","","126","CHEM","","",176.08,"","","2",,,,,01-DEC-14
"2-078-201505","201505","2-078","2-078","2","0","2-0","078","2-0-078","107","MECHANIC","156","U/M","","","149","DOF","","",591.84,"","","0",,,,,01-DEC-14
"2-083-201505","201505","2-083","2-083","2","0","2-0","083","2-0-083","106","LABS","148","RS LAB","","","126","CHEM","","",998.09,"","","2",,,,,01-DEC-14
"2-083A-201505","201505","2-083A","2-083A","2","0","2-0","083A","2-0-083A","106","LABS","145","LAB SV","","","126","CHEM","","",170,"","","2",,,,,01-DEC-14
"2-084-201505","201505","2-084","2-084","2","0","2-0","084","2-0-084","106","LABS","145","LAB SV","","","126","CHEM","","",250.42,"","","2",,,,,01-DEC-14
"2-085-201505","201505","2-085","2-085","2","0","2-0","085","2-0-085","108","OFFICES","158","OFF","","","197","MATH","","",100.54,"","","2",,,,,01-DEC-14
"2-086-201505","201505","2-086","2-086","2","0","2-0","086","2-0-086","106","LABS","145","LAB SV","","","126","CHEM","","",134.96,"","","2",,,,,01-DEC-14
"2-087-201505","201505","2-087","2-087","2","0","2-0","087","2-0-087","108","OFFICES","158","OFF","","","197","MATH","","",102.31,"","","2",,,,,01-DEC-14
"2-088-201505","201505","2-088","2-088","2","0","2-0","088","2-0-088","108","OFFICES","158","OFF","","","197","MATH","","",133.86,"","","2",,,,,01-DEC-14
"2-089-201505","201505","2-089","2-089","2","0","2-0","089","2-0-089","108","OFFICES","158","OFF","","","197","MATH","","",125.17,"","","2",,,,,01-DEC-14
"2-089A-201505","201505","2-089A","2-089A","2","0","2-0","089A","2-0-089A","107","MECHANIC","156","U/M","","","149","DOF","","",138.4,"","","0",,,,,01-DEC-14
"2-090-201505","201505","2-090","2-090","2","0","2-0","090","2-0-090","108","OFFICES","158","OFF","","","197","MATH","","",208.1,"","","2",,,,,01-DEC-14
"2-091-201505","201505","2-091","2-091","2","0","2-0","091","2-0-091","108","OFFICES","158","OFF","","","197","MATH","","",154.65,"","","2",,,,,01-DEC-14
"2-091A-201505","201505","2-091A","2-091A","2","0","2-0","091A","2-0-091A","106","LABS","145","LAB SV","","","197","MATH","","",254.92,"","","2",,,,,01-DEC-14
"2-092-201505","201505","2-092","2-092","2","0","2-0","092","2-0-092","108","OFFICES","158","OFF","","","197","MATH","","",177.72,"","","2",,,,,01-DEC-14
"2-093-201505","201505","2-093","2-093","2","0","2-0","093","2-0-093","108","OFFICES","158","OFF","","","197","MATH","","",136.4,"","","2",,,,,01-DEC-14
"2-094-201505","201505","2-094","2-094","2","0","2-0","094","2-0-094","108","OFFICES","158","OFF","","","197","MATH","","",128.78,"","","2",,,,,01-DEC-14
"2-100CA-201505","201505","2-100CA","2-100CA","2","1","2-1","100CA","2-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",680.07,"","","3",,,,,01-DEC-14
"2-100CE-201505","201505","2-100CE","2-100CE","2","1","2-1","100CE","2-1-100CE","102","CIRCULAT","109","CORR","","","149","DOF","","",1808.78,"","","3",,,,,01-DEC-14
"2-100CF-201505","201505","2-100CF","2-100CF","2","1","2-1","100CF","2-1-100CF","102","CIRCULAT","109","CORR","","","149","DOF","","",1175,"","","3",,,,,01-DEC-14
"2-100LA-201505","201505","2-100LA","2-100LA","2","1","2-1","100LA","2-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",1368.86,"","","3",,,,,01-DEC-14
"2-100LB-201505","201505","2-100LB","2-100LB","2","1","2-1","100LB","2-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",248.72,"","","3",,,,,01-DEC-14
"2-100SA-201505","201505","2-100SA","2-100SA","2","1","2-1","100SA","2-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",270.97,"","","3",,,,,01-DEC-14
"2-100SB-201505","201505","2-100SB","2-100SB","2","1","2-1","100SB","2-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",275.47,"","","3",,,,,01-DEC-14
"2-100SC-201505","201505","2-100SC","2-100SC","2","1","2-1","100SC","2-1-100SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",126.98,"","","3",,,,,01-DEC-14
"2-100Z-201505","201505","2-100Z","2-100Z","2","1","2-1","100Z","2-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",390.26,"","","0",,,,,01-DEC-14
"2-102-201505","201505","2-102","2-102","2","1","2-1","102","2-1-102","113","UNCLASS","192","ALTER","","","233","REGIST","","",918.93,"","","1",,,,,01-DEC-14
"2-102A-201505","201505","2-102A","2-102A","2","1","2-1","102A","2-1-102A","113","UNCLASS","192","ALTER","","","233","REGIST","","",18.24,"","","1",,,,,01-DEC-14
"2-103-201505","201505","2-103","2-103","2","1","2-1","103","2-1-103","108","OFFICES","157","CONF","","","197","MATH","","",530.66,"","","1",,,,,01-DEC-14
"2-103A-201505","201505","2-103A","2-103A","2","1","2-1","103A","2-1-103A","107","MECHANIC","156","U/M","","","149","DOF","","",22.13,"","","1",,,,,01-DEC-14
"2-103B-201505","201505","2-103B","2-103B","2","1","2-1","103B","2-1-103B","107","MECHANIC","156","U/M","","","149","DOF","","",21.69,"","","1",,,,,01-DEC-14
"2-105-201505","201505","2-105","2-105","2","1","2-1","105","2-1-105","103","CLASSRMS","115","LECT H","","","233","REGIST","","",832.06,"","","1",,,,,01-DEC-14
"2-105A-201505","201505","2-105A","2-105A","2","1","2-1","105A","2-1-105A","103","CLASSRMS","113","CLA SV","","","233","REGIST","","",20.55,"","","1",,,,,01-DEC-14
"2-105C-201505","201505","2-105C","2-105C","2","1","2-1","105C","2-1-105C","107","MECHANIC","156","U/M","","","149","DOF","","",14.07,"","","1",,,,,01-DEC-14
"2-105E-201505","201505","2-105E","2-105E","2","1","2-1","105E","2-1-105E","107","MECHANIC","153","ELEC","","","149","DOF","","",13.56,"","","1",,,,,01-DEC-14
"2-105F-201505","201505","2-105F","2-105F","2","1","2-1","105F","2-1-105F","107","MECHANIC","156","U/M","","","149","DOF","","",14.07,"","","1",,,,,01-DEC-14
"2-106-201505","201505","2-106","2-106","2","1","2-1","106","2-1-106","113","UNCLASS","192","ALTER","","","233","REGIST","","",177.92,"","","1",,,,,01-DEC-14
"2-106A-201505","201505","2-106A","2-106A","2","1","2-1","106A","2-1-106A","113","UNCLASS","192","ALTER","","","233","REGIST","","",146.19,"","","1",,,,,01-DEC-14
"2-108-201505","201505","2-108","2-108","2","1","2-1","108","2-1-108","113","UNCLASS","192","ALTER","","","233","REGIST","","",634.83,"","","1",,,,,01-DEC-14
"2-111A-201505","201505","2-111A","2-111A","2","1","2-1","111A","2-1-111A","107","MECHANIC","156","U/M","","","149","DOF","","",15,"","","1",,,,,01-DEC-14
"2-111E-201505","201505","2-111E","2-111E","2","1","2-1","111E","2-1-111E","107","MECHANIC","153","ELEC","","","149","DOF","","",10.94,"","","0",,,,,01-DEC-14
"2-114-201505","201505","2-114","2-114","2","1","2-1","114","2-1-114","113","UNCLASS","192","ALTER","","","233","REGIST","","",127.97,"","","1",,,,,01-DEC-14
"2-114A-201505","201505","2-114A","2-114A","2","1","2-1","114A","2-1-114A","113","UNCLASS","192","ALTER","","","233","REGIST","","",232.81,"","","1",,,,,01-DEC-14
"2-115-201505","201505","2-115","2-115","2","1","2-1","115","2-1-115","106","LABS","148","RS LAB","","","126","CHEM","","",1236.64,"","","1",,,,,01-DEC-14
"2-115A-201505","201505","2-115A","2-115A","2","1","2-1","115A","2-1-115A","106","LABS","145","LAB SV","","","126","CHEM","","",21.82,"","","2",,,,,01-DEC-14
"2-115B-201505","201505","2-115B","2-115B","2","1","2-1","115B","2-1-115B","106","LABS","145","LAB SV","","","126","CHEM","","",40.8,"","","2",,,,,01-DEC-14
"2-121-201505","201505","2-121","2-121","2","1","2-1","121","2-1-121","108","OFFICES","159","OFF SV","","","246","S SCI","","",120.46,"","","2",,,,,01-DEC-14
"2-123-201505","201505","2-123","2-123","2","1","2-1","123","2-1-123","108","OFFICES","157","CONF","","","246","S SCI","","",535.94,"","","2",,,,,01-DEC-14
"2-123E-201505","201505","2-123E","2-123E","2","1","2-1","123E","2-1-123E","107","MECHANIC","153","ELEC","","","149","DOF","","",2.29,"","","0",,,,,01-DEC-14
"2-130-201505","201505","2-130","2-130","2","1","2-1","130","2-1-130","108","OFFICES","158","OFF","","","197","MATH","","",342.76,"","","2",,,,,01-DEC-14
"2-131-201505","201505","2-131","2-131","2","1","2-1","131","2-1-131","103","CLASSRMS","114","CLASS","","","233","REGIST","","",782.13,"","","2",,,,,01-DEC-14
"2-132-201505","201505","2-132","2-132","2","1","2-1","132","2-1-132","103","CLASSRMS","114","CLASS","","","233","REGIST","","",700.81,"","","2",,,,,01-DEC-14
"2-135-201505","201505","2-135","2-135","2","1","2-1","135","2-1-135","103","CLASSRMS","114","CLASS","","","233","REGIST","","",629.69,"","","2",,,,,01-DEC-14
"2-136-201505","201505","2-136","2-136","2","1","2-1","136","2-1-136","103","CLASSRMS","114","CLASS","","","233","REGIST","","",599.56,"","","2",,,,,01-DEC-14
"2-139-201505","201505","2-139","2-139","2","1","2-1","139","2-1-139","103","CLASSRMS","114","CLASS","","","233","REGIST","","",647.48,"","","2",,,,,01-DEC-14
"2-142-201505","201505","2-142","2-142","2","1","2-1","142","2-1-142","103","CLASSRMS","114","CLASS","","","233","REGIST","","",604.61,"","","2",,,,,01-DEC-14
"2-143-201505","201505","2-143","2-143","2","1","2-1","143","2-1-143","103","CLASSRMS","114","CLASS","","","233","REGIST","","",639.9,"","","2",,,,,01-DEC-14
"2-145E-201505","201505","2-145E","2-145E","2","1","2-1","145E","2-1-145E","107","MECHANIC","153","ELEC","","","149","DOF","","",7.92,"","","0",,,,,01-DEC-14
"2-146-201505","201505","2-146","2-146","2","1","2-1","146","2-1-146","103","CLASSRMS","114","CLASS","","","233","REGIST","","",632.96,"","","2",,,,,01-DEC-14
"2-147-201505","201505","2-147","2-147","2","1","2-1","147","2-1-147","103","CLASSRMS","114","CLASS","","","233","REGIST","","",629.8,"","","2",,,,,01-DEC-14
"2-150-201505","201505","2-150","2-150","2","1","2-1","150","2-1-150","101","BLDG SRV","106","M LAV","","","149","DOF","","",315.1,"","","3",,,,,01-DEC-14
"2-150J-201505","201505","2-150J","2-150J","2","1","2-1","150J","2-1-150J","101","BLDG SRV","103","JAN CL","","","149","DOF","","",61.39,"","","1",,,,,01-DEC-14
"2-150Z-201505","201505","2-150Z","2-150Z","2","1","2-1","150Z","2-1-150Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",50.33,"","","0",,,,,01-DEC-14
"2-151-201505","201505","2-151","2-151","2","1","2-1","151","2-1-151","103","CLASSRMS","114","CLASS","","","233","REGIST","","",502.75,"","","2",,,,,01-DEC-14
"2-152-201505","201505","2-152","2-152","2","1","2-1","152","2-1-152","101","BLDG SRV","102","F LAV","","","149","DOF","","",66,"","","3",,,,,01-DEC-14
"2-152T-201505","201505","2-152T","2-152T","2","1","2-1","152T","2-1-152T","107","MECHANIC","155","TELE","","","149","DOF","","",15.72,"","","0",,,,,01-DEC-14
"2-154-201505","201505","2-154","2-154","2","1","2-1","154","2-1-154","108","OFFICES","159","OFF SV","","","197","MATH","","",138.47,"","","2",,,,,01-DEC-14
"2-154T-201505","201505","2-154T","2-154T","2","1","2-1","154T","2-1-154T","107","MECHANIC","155","TELE","","","149","DOF","","",28.1,"","","0",,,,,01-DEC-14
"2-155-201505","201505","2-155","2-155","2","1","2-1","155","2-1-155","108","OFFICES","158","OFF","","","197","MATH","","",246.94,"","","2",,,,,01-DEC-14
"2-155A-201505","201505","2-155A","2-155A","2","1","2-1","155A","2-1-155A","108","OFFICES","158","OFF","","","197","MATH","","",186.97,"","","2",,,,,01-DEC-14
"2-163-201505","201505","2-163","2-163","2","1","2-1","163","2-1-163","108","OFFICES","158","OFF","","","197","MATH","","",112.54,"","","2",,,,,01-DEC-14
"2-165-201505","201505","2-165","2-165","2","1","2-1","165","2-1-165","108","OFFICES","158","OFF","","","197","MATH","","",119.48,"","","2",,,,,01-DEC-14
"2-167-201505","201505","2-167","2-167","2","1","2-1","167","2-1-167","108","OFFICES","158","OFF","","","197","MATH","","",125.65,"","","2",,,,,01-DEC-14
"2-168-201505","201505","2-168","2-168","2","1","2-1","168","2-1-168","108","OFFICES","159","OFF SV","","","197","MATH","","",246.83,"","","2",,,,,01-DEC-14
"2-169-201505","201505","2-169","2-169","2","1","2-1","169","2-1-169","108","OFFICES","158","OFF","","","197","MATH","","",118.71,"","","2",,,,,01-DEC-14
"2-170-201505","201505","2-170","2-170","2","1","2-1","170","2-1-170","108","OFFICES","158","OFF","","","197","MATH","","",239.17,"","","2",,,,,01-DEC-14
"2-171-201505","201505","2-171","2-171","2","1","2-1","171","2-1-171","108","OFFICES","158","OFF","","","197","MATH","","",124.1,"","","2",,,,,01-DEC-14
"2-172-201505","201505","2-172","2-172","2","1","2-1","172","2-1-172","108","OFFICES","158","OFF","","","197","MATH","","",252.42,"","","2",,,,,01-DEC-14
"2-172E-201505","201505","2-172E","2-172E","2","1","2-1","172E","2-1-172E","107","MECHANIC","153","ELEC","","","149","DOF","","",7.42,"","","0",,,,,01-DEC-14
"2-173-201505","201505","2-173","2-173","2","1","2-1","173","2-1-173","108","OFFICES","158","OFF","","","197","MATH","","",122.56,"","","2",,,,,01-DEC-14
"2-174-201505","201505","2-174","2-174","2","1","2-1","174","2-1-174","108","OFFICES","158","OFF","","","197","MATH","","",254.47,"","","2",,,,,01-DEC-14
"2-175-201505","201505","2-175","2-175","2","1","2-1","175","2-1-175","108","OFFICES","158","OFF","","","197","MATH","","",118.71,"","","2",,,,,01-DEC-14
"2-176-201505","201505","2-176","2-176","2","1","2-1","176","2-1-176","108","OFFICES","158","OFF","","","197","MATH","","",249.13,"","","2",,,,,01-DEC-14
"2-177-201505","201505","2-177","2-177","2","1","2-1","177","2-1-177","108","OFFICES","162","SECY/R","","","197","MATH","","",121.02,"","","2",,,,,01-DEC-14
"2-178-201505","201505","2-178","2-178","2","1","2-1","178","2-1-178","108","OFFICES","158","OFF","","","197","MATH","","",248.06,"","","2",,,,,01-DEC-14
"2-179-201505","201505","2-179","2-179","2","1","2-1","179","2-1-179","108","OFFICES","158","OFF","","","197","MATH","","",125.65,"","","2",,,,,01-DEC-14
"2-180-201505","201505","2-180","2-180","2","1","2-1","180","2-1-180","108","OFFICES","158","OFF","","","197","MATH","","",252.12,"","","2",,,,,01-DEC-14
"2-181-201505","201505","2-181","2-181","2","1","2-1","181","2-1-181","108","OFFICES","158","OFF","","","197","MATH","","",123.33,"","","2",,,,,01-DEC-14
"2-182-201505","201505","2-182","2-182","2","1","2-1","182","2-1-182","108","OFFICES","158","OFF","","","197","MATH","","",262.19,"","","2",,,,,01-DEC-14
"2-190-201505","201505","2-190","2-190","2","1","2-1","190","2-1-190","103","CLASSRMS","115","LECT H","","","233","REGIST","","",1927.83,"","","2",,,,,01-DEC-14
"2-190C-201505","201505","2-190C","2-190C","2","1","2-1","190C","2-1-190C","107","MECHANIC","156","U/M","","","149","DOF","","",11.56,"","","0",,,,,01-DEC-14
"2-190Z-201505","201505","2-190Z","2-190Z","2","1","2-1","190Z","2-1-190Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",69.66,"","","0",,,,,01-DEC-14
"2-200CA-201505","201505","2-200CA","2-200CA","2","2","2-2","200CA","2-2-200CA","102","CIRCULAT","109","CORR","","","149","DOF","","",1102.63,"","","3",,,,,01-DEC-14
"2-200CB-201505","201505","2-200CB","2-200CB","2","2","2-2","200CB","2-2-200CB","102","CIRCULAT","109","CORR","","","149","DOF","","",813.94,"","","3",,,,,01-DEC-14
"2-200CD-201505","201505","2-200CD","2-200CD","2","2","2-2","200CD","2-2-200CD","102","CIRCULAT","109","CORR","","","149","DOF","","",1438.62,"","","3",,,,,01-DEC-14
"2-200CE-201505","201505","2-200CE","2-200CE","2","2","2-2","200CE","2-2-200CE","102","CIRCULAT","109","CORR","","","149","DOF","","",1307.04,"","","3",,,,,01-DEC-14
"2-200SA-201505","201505","2-200SA","2-200SA","2","2","2-2","200SA","2-2-200SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",272.81,"","","3",,,,,01-DEC-14
"2-200SB-201505","201505","2-200SB","2-200SB","2","2","2-2","200SB","2-2-200SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",265.92,"","","3",,,,,01-DEC-14
"2-200SC-201505","201505","2-200SC","2-200SC","2","2","2-2","200SC","2-2-200SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",127.96,"","","3",,,,,01-DEC-14
"2-200Z-201505","201505","2-200Z","2-200Z","2","2","2-2","200Z","2-2-200Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",536.08,"","","0",,,,,01-DEC-14
"2-203-201505","201505","2-203","2-203","2","2","2-2","203","2-2-203","106","LABS","145","LAB SV","","","126","CHEM","","",19.56,"","","1",,,,,01-DEC-14
"2-205-201505","201505","2-205","2-205","2","2","2-2","205","2-2-205","106","LABS","145","LAB SV","","","126","CHEM","","",9.31,"","","1",,,,,01-DEC-14
"2-211-201505","201505","2-211","2-211","2","2","2-2","211","2-2-211","107","MECHANIC","156","U/M","","","149","DOF","","",16,"","","1",,,,,01-DEC-14
"2-213-201505","201505","2-213","2-213","2","2","2-2","213","2-2-213","106","LABS","145","LAB SV","","","126","CHEM","","",58.08,"","","1",,,,,01-DEC-14
"2-215-201505","201505","2-215","2-215","2","2","2-2","215","2-2-215","106","LABS","145","LAB SV","","","126","CHEM","","",45.08,"","","1",,,,,01-DEC-14
"2-216-201505","201505","2-216","2-216","2","2","2-2","216","2-2-216","106","LABS","148","RS LAB","","","126","CHEM","","",2837.92,"","","1",,,,,01-DEC-14
"2-216A-201505","201505","2-216A","2-216A","2","2","2-2","216A","2-2-216A","106","LABS","145","LAB SV","","","126","CHEM","","",1164.45,"","","1",,,,,01-DEC-14
"2-216B-201505","201505","2-216B","2-216B","2","2","2-2","216B","2-2-216B","106","LABS","145","LAB SV","","","126","CHEM","","",285.77,"","","1",,,,,01-DEC-14
"2-216C-201505","201505","2-216C","2-216C","2","2","2-2","216C","2-2-216C","106","LABS","145","LAB SV","","","126","CHEM","","",303.66,"","","1",,,,,01-DEC-14
"2-216D-201505","201505","2-216D","2-216D","2","2","2-2","216D","2-2-216D","106","LABS","145","LAB SV","","","126","CHEM","","",77.06,"","","1",,,,,01-DEC-14
"2-217-201505","201505","2-217","2-217","2","2","2-2","217","2-2-217","112","SUPPORT","188","PR/DUP","","","138","COPYTC","","",183.43,"","","2",,,,,01-DEC-14
"2-220T-201505","201505","2-220T","2-220T","2","2","2-2","220T","2-2-220T","107","MECHANIC","155","TELE","","","149","DOF","","",178.73,"","","0",,,,,01-DEC-14
"2-221-201505","201505","2-221","2-221","2","2","2-2","221","2-2-221","108","OFFICES","158","OFF","","","126","CHEM","","",332.28,"","","2",,,,,01-DEC-14
"2-225-201505","201505","2-225","2-225","2","2","2-2","225","2-2-225","112","SUPPORT","184","CMPUTR","","","179","IS&T","","",356.38,"","","2",,,,,01-DEC-14
"2-227-201505","201505","2-227","2-227","2","2","2-2","227","2-2-227","108","OFFICES","158","OFF","","","126","CHEM","","",292.35,"","","2",,,,,01-DEC-14
"2-229-201505","201505","2-229","2-229","2","2","2-2","229","2-2-229","108","OFFICES","158","OFF","","","197","MATH","","",463.91,"","","2",,,,,01-DEC-14
"2-230-201505","201505","2-230","2-230","2","2","2-2","230","2-2-230","108","OFFICES","158","OFF","","","197","MATH","","",341.9,"","","2",,,,,01-DEC-14
"2-232-201505","201505","2-232","2-232","2","2","2-2","232","2-2-232","108","OFFICES","157","CONF","","","197","MATH","","",397.15,"","","2",,,,,01-DEC-14
"2-233-201505","201505","2-233","2-233","2","2","2-2","233","2-2-233","108","OFFICES","158","OFF","","","197","MATH","","",311.97,"","","2",,,,,01-DEC-14
"2-235-201505","201505","2-235","2-235","2","2","2-2","235","2-2-235","108","OFFICES","158","OFF","","","197","MATH","","",312.41,"","","2",,,,,01-DEC-14
"2-236-201505","201505","2-236","2-236","2","2","2-2","236","2-2-236","108","OFFICES","159","OFF SV","","","197","MATH","","",321.36,"","","2",,,,,01-DEC-14
"2-236A-201505","201505","2-236A","2-236A","2","2","2-2","236A","2-2-236A","108","OFFICES","158","OFF","","","197","MATH","","",249.57,"","","2",,,,,01-DEC-14
