"PROGRAM_CODE","PROGRAM_TITLE","CATEGORY_CODE","CATEGORY_TITLE","FOUR_DIGIT_CODE","FOUR_DIGIT_TITLE","NOTE","WAREHOUSE_LOAD_DATE","VERSION"
"120402","Barbering/Barber","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120403","Cosmetologist","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","Cosmetic Services","",11-JUN-14,"1990"
"120404","Electrolysis/Electrology and Electrolysis Technician","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120405","Massage","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","Cosmetic Services","",11-JUN-14,"1990"
"120406","Make-Up Artist/Specialist","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120407","Hair Styling/Stylist and Hair Design","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120408","Facial Treatment Specialist/Facialist","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120409","Aesthetician/Esthetician and Skin Care Specialist","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120410","Nail Technician/Specialist and Manicurist","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120411","Permanent Cosmetics/Makeup and Tattooing","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120412","Salon/Beauty Salon Management/Manager","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120413","Cosmetology, Barber/Styling, and Nail Instructor","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120414","Master Aesthetician/Esthetician","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"120499","Cosmetology and Related Personal Grooming Arts, Other","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1204","Cosmetology and Related Personal Grooming Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120500","Cooking and Related Culinary Arts, General","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120501","Baking and Pastry Arts/Baker/Pastry Chef","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120502","Bartending/Bartender","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120503","Culinary Arts/Chef Training","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120504","Restaurant, Culinary, and Catering Management/Manager","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120505","Food Preparation/Professional Cooking/Kitchen Assistant","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120506","Meat Cutting/Meat Cutter","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120507","Food Service, Waiter/Waitress, and Dining Room Management/Manager","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120508","Institutional Food Workers","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120509","Culinary Science/Culinology","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"120510","Wine Steward/Sommelier","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"120588","Institutional Food Workers and Administrators, General","12","PERSONAL AND CULINARY SERVICES","1205","Culinary Arts and Related Services","Added to CIP 2000 by NCES for IPEDS Completion 2003",11-JUN-14,"2000"
"120599","Culinary Arts and Related Services, Other","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1205","Culinary Arts and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"120601","Casino Operations and Services, General","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1206","Casino Operations and Services","New in 2020",17-MAY-23,"2020"
"120602","Casino Dealing","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1206","Casino Operations and Services","New in 2020",17-MAY-23,"2020"
"120699","Casino Operations and Services, Other","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1206","Casino Operations and Services","New in 2020",17-MAY-23,"2020"
"129900","Personal and Miscellaneous Services, Other","12","PERSONAL AND MISCELLANEOUS SERVICES","1299","Personal and Miscellaneous Services, Other","",11-JUN-14,"1990"
"129999","Culinary, Entertainment, and Personal Services, Other","12","CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES","1299","Culinary, Entertainment, and Personal Services, Other","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"130000","EDUCATION","13","EDUCATION","1300","EDUCATION","",11-JUN-14,"1990"
"130100","Education, General","13","EDUCATION","1301","Education, General","",11-JUN-14,"1990"
"130101","Education, General","13","EDUCATION","1301","Education, General","(2020) No substantive changes ",17-MAY-23,"2020"
"130200","Bilingual/Bicultural Education","13","EDUCATION","1302","Bilingual/Bicultural Education","",11-JUN-14,"1990"
"130201","Bilingual and Multilingual Education","13","EDUCATION","1302","Bilingual, Multilingual, and Multicultural Education","(2020) No substantive changes ",17-MAY-23,"2020"
"130202","Multicultural Education","13","EDUCATION","1302","Bilingual, Multilingual, and Multicultural Education","(2020) No substantive changes ",17-MAY-23,"2020"
"130203","Indian/Native American Education","13","EDUCATION","1302","Bilingual, Multilingual, and Multicultural Education","(2020) No substantive changes ",17-MAY-23,"2020"
"130299","Bilingual, Multilingual, and Multicultural Education, Other","13","EDUCATION","1302","Bilingual, Multilingual, and Multicultural Education","(2020) No substantive changes ",17-MAY-23,"2020"
"130300","Curriculum and Instruction","13","EDUCATION","1303","Curriculum and Instruction","",11-JUN-14,"1990"
"130301","Curriculum and Instruction","13","EDUCATION","1303","Curriculum and Instruction","(2020) No substantive changes ",17-MAY-23,"2020"
"130400","Education Administration and Supervision","13","EDUCATION","1304","Education Administration and Supervision","",11-JUN-14,"1990"
"130401","Educational Leadership and Administration, General","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130402","Administration of Special Education","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130403","Adult and Continuing Education Administration","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130404","Educational, Instructional, and Curriculum Supervision","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130405","Elementary, Middle and Secondary Education Administration","13","EDUCATION","1304","Education Administration and Supervision","",11-JUN-14,"1990"
"130406","Higher Education/Higher Education Administration","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130407","Community College Administration","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"130408","Elementary and Middle School Administration/Principalship","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130409","Secondary School Administration/Principalship","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130410","Urban Education and Leadership","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130411","Superintendency and Educational System Administration","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130412","International School Administration/Leadership","13","EDUCATION","1304","Educational Administration and Supervision","New in 2020",17-MAY-23,"2020"
"130413","Education Entrepreneurship","13","EDUCATION","1304","Educational Administration and Supervision","New in 2020",17-MAY-23,"2020"
"130414","Early Childhood Program Administration","13","EDUCATION","1304","Educational Administration and Supervision","New in 2020",17-MAY-23,"2020"
"130488","Elementary, Middle and Secondary Education Administration","13","EDUCATION","1304","Educational Administration and Supervision","Added to CIP 2000 by NCES for IPEDS Completion 2003",11-JUN-14,"2000"
"130499","Educational Administration and Supervision, Other","13","EDUCATION","1304","Educational Administration and Supervision","(2020) No substantive changes ",17-MAY-23,"2020"
"130500","Educational/Instructional Media Design","13","EDUCATION","1305","Educational/Instructional Media Design","",11-JUN-14,"1990"
"130501","Educational/Instructional Technology","13","EDUCATION","1305","Educational/Instructional Media Design","(2020) No substantive changes ",17-MAY-23,"2020"
"130600","Educational, Evaluation, Research and Statistics","13","EDUCATION","1306","Educational, Evaluation, Research and Statistics","",11-JUN-14,"1990"
"130601","Educational Evaluation and Research","13","EDUCATION","1306","Educational Assessment, Evaluation, and Research","(2020) No substantive changes ",17-MAY-23,"2020"
"130603","Educational Statistics and Research Methods","13","EDUCATION","1306","Educational Assessment, Evaluation, and Research","(2020) No substantive changes ",17-MAY-23,"2020"
"130604","Educational Assessment, Testing, and Measurement","13","EDUCATION","1306","Educational Assessment, Evaluation, and Research","(2020) No substantive changes ",17-MAY-23,"2020"
"130607","Learning Sciences","13","EDUCATION","1306","Educational Assessment, Evaluation, and Research","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"130608","Institutional Research","13","EDUCATION","1306","Educational Assessment, Evaluation, and Research","New in 2020",17-MAY-23,"2020"
"130699","Educational Assessment, Evaluation, and Research, Other","13","EDUCATION","1306","Educational Assessment, Evaluation, and Research","(2020) No substantive changes ",17-MAY-23,"2020"
"130700","International and Comparative Education","13","EDUCATION","1307","International and Comparative Education","",11-JUN-14,"1990"
"130701","International and Comparative Education","13","EDUCATION","1307","International and Comparative Education","(2020) No substantive changes ",17-MAY-23,"2020"
"130800","Educational Psychology","13","EDUCATION","1308","Educational Psychology","",11-JUN-14,"1990"
"130802","Educational Psychology","13","EDUCATION","1308","Educational Psychology","",11-JUN-14,"1990"
"130900","Social and Philosophical Foundations of Education","13","EDUCATION","1309","Social and Philosophical Foundations of Education","",11-JUN-14,"1990"
"130901","Social and Philosophical Foundations of Education","13","EDUCATION","1309","Social and Philosophical Foundations of Education","(2020) No substantive changes ",17-MAY-23,"2020"
"131000","Special Education","13","EDUCATION","1310","Special Education","",11-JUN-14,"1990"
"131001","Special Education and Teaching, General","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"131003","Education/Teaching of Individuals with Hearing Impairments Including Deafness","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes ",17-MAY-23,"2020"
"131004","Education/Teaching of the Gifted and Talented","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes ",17-MAY-23,"2020"
"131005","Education/Teaching of Individuals with Emotional Disturbances","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"131006","Education/Teaching of Individuals with Intellectual Disabilities","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"131007","Education/Teaching of Individuals with Multiple Disabilities","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes ",17-MAY-23,"2020"
"131008","Education/Teaching of Individuals with Orthopedic and Other Physical Health Impairments","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes ",17-MAY-23,"2020"
"131009","Education/Teaching of Individuals with Vision Impairments Including Blindness","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes ",17-MAY-23,"2020"
"131011","Education/Teaching of Individuals with Specific Learning Disabilities","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes ",17-MAY-23,"2020"
"131012","Education/Teaching of Individuals with Speech or Language Impairments","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes ",17-MAY-23,"2020"
"131013","Education/Teaching of Individuals with Autism","13","EDUCATION","1310","Special Education and Teaching","(2020) No substantive changes ",17-MAY-23,"2020"
