"IAP_SUBJECT_SESSION_KEY","SESSION_SEQUENCE","SESSION_TITLE","SESSION_DESCRIPTION","SESSION_LOCATION","SESSION_DATE","SESSION_START_TIME","SESSION_END_TIME","HAS_SESSION_INFO","WAREHOUSE_LOAD_DATE"
"9289afed754ffd470175be2c9d6a00c3",,"","<p>Starting with gentle stretching postures, the class will move through sun salutations and work toward a peak posture that gets you focused and ready for the day. Modifications to postures will be suggested. <br /><br />Go to http://www.mitrecsports.com/work-out/virtual-group-exercise/ to register. A reservation confirmation link will be sent to you. Email fitness@mit.edu for more information!</p> <p></p>","Zoom",20-JAN-21,"0800AM","0850AM","Y",28-OCT-24
"9289afec76e200210176fd7d56b101dc",,"","","Zoom",21-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf20176cede62340bea",,"","","virtual via Zoom",12-JAN-21,"0300PM","0415PM","Y",28-OCT-24
"9289afec754ffaf20176d442a1e70cbd",,"","","",,"","","N",28-OCT-24
"9289afec754ffaf201761b0586d6029a",,"","","On Zoom",21-JAN-21,"0130PM","0230PM","Y",28-OCT-24
"9289afed76e1ff430176eed47c810064",,"","","Online",30-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afec754ffaf20175d76fcf6900dd",,"Perspectives from a military advisor","<p>Perspectives from a military advisor: Advising the Iraqi Army, the Kurdish Peshmerga, and the Saudi Army</p> <p>COL Synowiez has been a military advisor to the Iraqi Army, Kurdish Peshmerga, and the Saudi Army at the Tactical and Strategic level. This discussion will cover the role and types of US Army advising and how it has evolved over the last 20 years and provide his perspectives.</p>","Zoom",26-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf20175d76fcf6900dd",,"Marine Corps Tips for Peak Performance","<p>One of the key trademarks of the Marine Corps is its ability to enable and facilitate peak performance among Marines. This session will introduce you to the concepts of peak performance, flow, and grit. Upon completion of the session, you will be able to leverage a list of science-backed strategies into actionable steps to enhance your physical and mental abilities, professional performance, and work-life balance.</p>","via Zoom",14-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec754ffaf20175d76fcf6900dd",,"Freedom of Navigation Operations -FONOPS","<p>Freedom of Navigation Operations (FONOPS): Brinkmanship from a Birds-Eye View</p> <p>Firsthand accounts combine with a multimedia presentation to highlight the risks that exist while conducting contested FONOPS across the globe. The discussion will also focus on the real-time procedures used to prevent incidents, both at sea and in the air, when seconds and inches matter.</p>","Zoom",28-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec754ffaf20175d76fcf6900dd",,"Afghanistan Negotiations 2019-2020","<p>On 2/29/20, U.S. and Taliban representatives concluded an agreement laying the groundwork for the withdrawal of U.S. armed forces from Afghanistan, and for talks between Kabul and the Taliban. As the Senior Intelligence officer for the operational command on the ground in Kabul, I was responsible for many of the supporting actions. <strong>I will share several key elements required by the military to support the negotiation.</strong></p> <p></p>","via Zoom",20-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf20175d76fcf6900dd",,"Fighter Fundamentals","<p>Instructional brief on Basic Fighter Maneuvers (BFM) as the defender in a one-on-one engagement.</p>","Zoom",21-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec754ffaf20176cde10e3c0b51",,"","","Zoom",22-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176cde7e6fb0b5b",,"","","Zoom",09-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Bodyweight Bootcamp","<p>No machines? No problem! Boost your metabolism and build your total body strength in this action-packed class thats suitable for all fitness levels and exercise environments.</p>","Zoom",23-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Bodyweight Bootcamp","<p>No machines? No problem! Boost your metabolism and build your total body strength in this action-packed class thats suitable for all fitness levels and exercise environments.</p>","Zoom",09-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Bodyweight Bootcamp","<p>No machines? No problem! Boost your metabolism and build your total body strength in this action-packed class thats suitable for all fitness levels and exercise environments.</p>","Zoom",30-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Bodyweight Bootcamp","<p>No machines? No problem! Boost your metabolism and build your total body strength in this action-packed class thats suitable for all fitness levels and exercise environments.</p>","Zoom",16-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Fitness Yoga","<p>The class will start with a warm up and sun salutations, and then head toward postures that work on strength and flexibility.</p>","Zoom",29-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Fitness Yoga","<p>The class will start with a warm up and sun salutations, and then head toward postures that work on strength and flexibility.</p>","Zoom",22-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Fitness Yoga","<p>The class will start with a warm up and sun salutations, and then head toward postures that work on strength and flexibility.</p>","Zoom",15-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf2017676e649d308db",,"","","Zoom",27-JAN-21,"0100PM","0500PM","Y",28-OCT-24
"9289afed754ffd47017677a8d50408ab",,"","","Zoom",21-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf201764d0f9d23054a",,"","","Virtual",19-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afed754ffd470176859257d708ce",,"","","",,"","","N",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"Introduction to OPM & OPCloud","","On line",25-JAN-21,"0900AM","1200AM","Y",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"Introduction to OPM & OPCloud","","On line",,"0900AM","1200AM","Y",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"Introduction to OPM & OPCloud","","On line",,"0900AM","1200AM","Y",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"Introduction to OPM & OPCloud","","On line",,"0900AM","1200AM","Y",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"Introduction to OPM & OPCloud","","On line",,"0900AM","1200AM","Y",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"Model reviews, conclusion, and follow up","","On-Line",29-JAN-21,"0900AM","1200PM","Y",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"Behavior, Structure, and Function","","On Line",26-JAN-21,"0900AM","1200PM","Y",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"States, Events, and Conditions","","On Line",27-JAN-21,"0900AM","1200PM","Y",28-OCT-24
"9289afed70153a4b0174fbc1dd01001c",,"Modeling Your Research Project","","On Line",28-JAN-21,"0900AM","1200PM","Y",28-OCT-24
"9289afec754ffaf201765299e1fd0648",,"","","Virtual",28-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec754ffaf20176529e04700653",,"","","Virtual",14-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afec754ffaf2017676c73218086a",,"","","via Zoom",27-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afed754ffd470176a4ef75880a67",,"","","Online",07-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afec754ffaf2017662e4b2a8071c",,"Percussion","","via Zoom",20-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017662e4b2a8071c",,"Percussion","","via Zoom",13-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017676cf29f40889",,"Percussion","","via Zoom",20-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017676cf29f40889",,"Percussion","","via Zoom",13-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afed754ffd47017625b75566038f",,"","","zoom",05-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd47017625b75566038f",,"","","zoom",19-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd47017625b75566038f",,"","","zoom",12-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec76e200210176fc2e76b8019c",,"PRISM Conference","<p>More details to be announced. Look for updates on the <a href=","Zoom Link",04-FEB-21,"","","Y",28-OCT-24
"9289afec76e200210176fc2e76b8019c",,"PRISM Conference","<p>More details to be announced. Look for updates on the <a href=","Zoom Link",05-FEB-21,"","","Y",28-OCT-24
"9289afec76e200210176fc2e76b8019c",,"PRISM Conference","<p>More details to be announced. Look for updates on the <a href=","Zoom Link",01-FEB-21,"","","Y",28-OCT-24
"9289afec76e200210176fc2e76b8019c",,"PRISM Conference","<p>More details to be announced. Look for updates on the <a href=","Zoom Link",02-FEB-21,"","","Y",28-OCT-24
"9289afec76e200210176fc2e76b8019c",,"PRISM Conference","<p>More details to be announced. Look for updates on the <a href=","Zoom Link",03-FEB-21,"","","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",06-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",05-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",21-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",20-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",13-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",12-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",07-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",19-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afed754ffd4701761fc06d1502ce",,"","","Zoom",14-JAN-21,"1030AM","1145AM","Y",28-OCT-24
"9289afec76e200210176fd4c15e101c8",,"","","Zoom",26-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afed70153a4b01751976e7580040",,"Session 1","<p>Part 1:INTRODUCTION TO NEW VENTURES 6pm-7:25pm</p> <p>Part 2:MARKETING AND SALES: FINDING YOUR CUSTOMER  7:35pm to 9pm</p>","Virtual",12-JAN-21,"0600PM","0900PM","Y",28-OCT-24
"9289afed70153a4b01751976e7580040",,"Session 2","<p>Part 1:BUSINESS MODELS 6pm-7:25pm</p> <p>Part 2:ORGANIZATIONAL AND PEOPLE ISSUES 7:35pm to 9pm</p>","Virtual",14-JAN-21,"0600PM","0900PM","Y",28-OCT-24
"9289afed70153a4b01751976e7580040",,"Session 4","<p>Part 1 -PRESENTING YOUR VENTURE 6pm-7:25pm</p> <p>Part 2 -NEGOTIATION SKILLS 7:35pm to 9pm</p>","Virtual",21-JAN-21,"0600PM","0900PM","Y",28-OCT-24
"9289afed70153a4b01751976e7580040",,"Session 6","<p>Part 1 -PITFALLS AND PLAN EXECUTION6pm-7:25pm</p> <p>Part 2 -WHAT'S NEXT AFTER NUTS & BOLTS? 7:35pm to 9pm</p>","Virtual",28-JAN-21,"0600PM","0900PM","Y",28-OCT-24
"9289afed70153a4b01751976e7580040",,"Session 5","<p>Part 1 -FINANCING SOURCES PANEL 6pm-7:25pm</p> <p>Part 2 -FINANCIAL PROJECTIONS  7:35pm to 9pm</p>","Virtual",26-JAN-21,"0600PM","0900PM","Y",28-OCT-24
"9289afed70153a4b01751976e7580040",,"Session 3","<p>Part 1 -FOUNDER'S JOURNEY AT MIT 6pm-7:25pm</p> <p>Part 2 -LEGAL ISSUES 7:35pm to 9pm</p>","Virtual",19-JAN-21,"0600PM","0900PM","Y",28-OCT-24
"9289afec754ffaf201764d05fdd30534",,"","","Virtual",13-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf201764cffd57e051e",,"","","Virtual",11-JAN-21,"0600PM","0730PM","Y",28-OCT-24
"9289afec754ffaf201765296eec6063a",,"","","Virtual",28-JAN-21,"1200PM","1230PM","Y",28-OCT-24
"9289afec754ffaf2017652937c38062c",,"","","Virtual",27-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afec754ffaf2017652a2e08d065e",,"","","Virtual",29-JAN-21,"1200PM","1230PM","Y",28-OCT-24
"9289afed754ffd470176111271340222",,"","","virtual",14-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afed754ffd470176111271340222",,"","","Virtual",13-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176290fbc5a02f7",,"","","Zoom",07-JAN-21,"1215PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201765302911e0693",,"","","Virtual",21-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec754ffaf20176534dcab306a2",,"","","Virtual",15-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afed754ffd4701762e199e8b03b0",,"","","virtual",20-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf201764d03e83c0529",,"","","Virtual",12-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afed754ffd470176678e35f506d0",,"","","Online",27-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec754ffaf201762f7a615d033b",,"Child Protection Planning - Session 1","<p><a title=","Zoom",14-JAN-21,"1215PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201762f7a615d033b",,"Child Protection Planning - Session 2","<p><a title=","Zoom",26-JAN-21,"0515PM","0630PM","Y",28-OCT-24
"9289afec754ffaf201762f8117eb0343",,"","","Zoom",07-JAN-21,"1215PM","0130PM","Y",28-OCT-24
"9289afed754ffd47017667adb94806fb",,"Impacts of COVID-19 across Generations","","Online",13-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd47017667adb94806fb",,"Living through the COVID Crisis at 85+","","Online",20-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf201761a4787fc0277",,"","","zoom",05-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec754ffaf201761a4787fc0277",,"","","zoom",19-JAN-21,"0115PM","0230PM","Y",28-OCT-24
"9289afec754ffaf201761a4787fc0277",,"","","zoom",12-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf201761a4d25b30282",,"Understanding Cultural Differences","<p>How can we make sense of differences between cultures? In this session, we will discuss a classic framework for understanding the values and roots of cultural differences in behavior.</p>","Zoom",15-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201761a4d25b30282",,"Understanding InterculturalCommunication","<p>A big part of navigating cultural differences is understanding differences in communication. In this session, you will learn about culturally influenced communication styles and how we might perceive people whose style differs from our own.</p>","Zoom",22-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201761a4d25b30282",,"Understanding the American Personality","<p>Learn about American values and how they shape behavior. We will discuss Americans' optimism, their obsession with time and efficiency, and the importance of equality and achievement.</p>","Zoom",29-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201761a4d25b30282",,"Understanding Cultural Adaptation","<p>It's not easy to move to another country or a new city. We'll talk about the signs and phases of culture shock, the anxiety and feelings (of surprise, disorientation, uncertainty, confusion, etc.) felt when people have to operate within a different cultural or social environment. Join us for an interactive discussion about how to transition to a new culture and ways to support yourself and your family.</p>","Zoom",,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201761a4d25b30282",,"Understanding Cultural Adaptation","<p>It's not easy to move to another country or a new city. We'll talk about the signs and phases of culture shock, the anxiety and feelings (of surprise, disorientation, uncertainty, confusion, etc.) felt when people have to operate within a different cultural or social environment. Join us for an interactive discussion about how to transition to a new culture and ways to support yourself and your family.</p>","Zoom",,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201761a4d25b30282",,"Understanding Cultural Adaptation","<p>It's not easy to move to another country or a new city. We'll talk about the signs and phases of culture shock, the anxiety and feelings (of surprise, disorientation, uncertainty, confusion, etc.) felt when people have to operate within a different cultural or social environment. Join us for an interactive discussion about how to transition to a new culture and ways to support yourself and your family.</p>","Zoom",,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201761a4d25b30282",,"Understanding Cultural Adaptation","<p>It's not easy to move to another country or a new city. We'll talk about the signs and phases of culture shock, the anxiety and feelings (of surprise, disorientation, uncertainty, confusion, etc.) felt when people have to operate within a different cultural or social environment. Join us for an interactive discussion about how to transition to a new culture and ways to support yourself and your family.</p>","Zoom",08-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf201764d2aec630560",,"","","Virtual",21-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf201764d2d18c6056b",,"","","Virtual",21-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec754ffaf20175dc39554701ce",,"Understanding Racial Identity","","Zoom",06-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20175dc39554701ce",,"Understanding Racial Microaggressions","","zoom",20-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20175dc39554701ce",,"Applying Critical Consciousness","","Zoom",13-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20175dc39554701ce",,"Responding to Racial Microaggressions","","Zoom",27-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afed754ffd470176ce50e8d90bbd",,"","","virtual/zoom",28-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd470176ce50e8d90bbd",,"","","virtual/zoom",21-JAN-21,"0200PM","0400PM","Y",28-OCT-24
