"VIEW_ID","VIEW_NAME","DESCRIPTION","SENSITIVITY_ID","STATUS","VIEW_TYPE","PRIMARY_PROVIDER_CODE","ADDITIONAL_PROVIDER_INFO"
4896,"TEM_SESSION_SCHEDULE_DETAIL","Training & Event Management information about the schedule of the offered session for a class",3,"PRODUCTION","","SUPPRESSED",""
4976,"BI_PEOPLE_FTE_ASSUMPTION","XXX",3,"PRODUCTION","","SUPPRESSED",""
4977,"BI_PEOPLE_SALARY_ASSUMPTION","XXX",3,"PRODUCTION","","SUPPRESSED",""
5641,"OSP_PROPOSAL_IDC_RATE_DETAIL","OSP Proposal Inderect Cost Detail: on- and off-campus rates, source and destination cost collectors by fiscal year.",3,"PRODUCTION","F","OSPUSER",""
5896,"PAYROLL_RELEVANT_CC","XXX",3,"PRODUCTION","","SUPPRESSED",""
6782,"OSERPT_INSTRUCTOR","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6783,"OSERPT_MULTI_CHOICE","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6784,"OSERPT_MULTI_SELECT","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6785,"OSERPT_QUESTION","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6786,"OSERPT_QUESTION_GRP","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6787,"OSERPT_QUESTION_GRP_CFG","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6788,"OSERPT_RESPONSE","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6789,"OSERPT_SECTION","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6790,"OSERPT_SECTION_INSTR","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6791,"OSERPT_SECTION_REG","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6792,"OSERPT_STUDENT","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6793,"OSERPT_SUBJECT","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6794,"OSERPT_SUBJECT_GRP","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6795,"OSERPT_SUBJECT_REG","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6796,"OSERPT_SURVEY_QUEST_GRP","Snapshot historic table with MITSIS data for Online Subject Evaluation.",3,"PRODUCTION","","SUPPRESSED",""
6236,"AP_PAYMENTS_PERSON_DATA","XXX",3,"PRODUCTION","","SUPPRESSED",""
7149,"OSE_QUESTION_STAT_QUESTION","Online Subject Evaluation (OSE) - All questions in 6.6.1 and 6.6.2 (Distribution of responses to questions)",3,"PRODUCTION","D","SUPPRESSED",""
7150,"OSE_RESPONSE_QUESTION_NUM","Online Subject Evaluation (OSE) - All questions in 6.4.3 and 6.4.4 (numeric)",3,"PRODUCTION","D","SUPPRESSED",""
7151,"OSE_RESPONSE_QUESTION_TEXT","Online Subject Evaluation (OSE) - All questions in 6.4.1 and 6.4.2 (open-ended)",3,"PRODUCTION","D","SUPPRESSED",""
7189,"OSE_SUBJECT_REG_DETAIL","OSE subject enrollment (only superusers have access; not open to others)",3,"PRODUCTINO","F","SUPPRESSED",""
7190,"OSE_SUBJECT_REG_STATUS","OSE subject reg status for subject enrollment (only superusers have access; not open to others)",3,"PRODUCTION","D","SUPPRESSED",""
7574,"TRAVELER","XXX",3,"UNKNOWN","","UNKNOWN",""
6560,"SUMMIT_VIEW_CHART92A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6558,"SUMMIT_VIEW_CHART90H","XXX",3,"PRODUCTION","","SUPPRESSED",""
6559,"SUMMIT_VIEW_CHART91H","XXX",3,"PRODUCTION","","SUPPRESSED",""
6561,"SUMMIT_VIEW_CHART93A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6562,"SUMMIT_VIEW_CHART94A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6563,"SUMMIT_VIEW_CHART95A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6564,"SUMMIT_VIEW_CHART96A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6565,"SUMMIT_VIEW_CHARTYA","XXX",3,"PRODUCTION","","SUPPRESSED",""
6566,"SUMMIT_VIEW_CHARTYH","XXX",3,"PRODUCTION","","SUPPRESSED",""
6567,"SUMMIT_VIEW_DETAIL90H","XXX",3,"PRODUCTION","","SUPPRESSED",""
6568,"SUMMIT_VIEW_DETAIL91H","XXX",3,"PRODUCTION","","SUPPRESSED",""
6569,"SUMMIT_VIEW_DETAIL92A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6570,"SUMMIT_VIEW_DETAIL93A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6571,"SUMMIT_VIEW_DETAIL94A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6572,"SUMMIT_VIEW_DETAIL95A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6217,"MDS_AP_TRANSACTION","XXX",3,"PRODUCTION","","SUPPRESSED",""
6658,"MIT_ALERT_CONTACT","A Special updatable table for the new MIT Alsert System",3,"PRODUCTION","","SUPPRESSED",""
6742,"OSE_REPORT_TYPE","Online Subject Evaulation (OSE) - the different types of reporting",3,"PRODUCTION","D","SUPPRESSED",""
6761,"TIP_DETAIL","Information about the course materials fed into the Data Warehouse from COOP. Based on the on-line form submitted by the faculty members.",3,"PRODUCTION","F","COOP",""
6842,"OSE_QUESTION","Online Subject Evaluation (OSE) - the survey questions",3,"PRODUCTION","D","SUPPRESSED",""
6922,"OSE_INSTRUCTOR","Online Subject Evaluation (OSE) - Names and positions of instructors",3,"PRODUCTION","D","SUPPRESSED",""
6923,"OSE_INSTRUCTOR_FULL","Online Subject Evaluation (OSE) - Biograhic and appointment information of instructors",3,"PRODUCTION","D","SUPPRESSED",""
7069,"EHSI_NOTES_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
7432,"STUDENT_RELATION","This table contains the following relations between a student and (1) an academic department (2) course(s) of major, (3) minor program(s); for a specific academic term.",3,"PRODUCTION","D","SUPPRESSED",""
5296,"STUDENT_MINOR_FIELD","A dimension table used together with fact table STUDENT_MINOR_DETAIL.  It contains the characteristics of a minor field, including the minor field (eg. Music, Compartive Media Studies, Architecture, Biomedical Engineering, Chinese, Economics), minor type (Proposed, Completed), minor sequence (Minor 1 or Minor 2), the department offers the minor (eg. HASS, Sloan, Physics, etc.)",3,"PRODUCTION","D","MITSIS",""
5936,"FINANCIAL_DETAIL_FULL","XXX",3,"PRODUCTION","","SUPPRESSED",""
7412,"WTW_ACADEMIC_TERM","Academic term information for the Who-is-Teaching-What data.",3,"PRODUCTION","D","MITSIS",""
5956,"LIBRARY_COURSE_INSTRUCTOR","XXX",3,"PRODUCTION","","SUPPRESSED",""
4474,"STUDENT_PICTURE","Contains BLOB images of all students' MIT Card pictures. This view is for used by super users (with access to all student pictures) only.",3,"PRODUCTION","D","SUPPRESSED",""
5536,"BENEFITS_COSTSHARE_TYPE","A dimension table holding fields specificying benefits cost sharing conditions, as well as billing specifics",3,"PRODUCTION","","HRUSER",""
6256,"EHSS_WORK_AREA_TEXT","XXX",3,"PRODUCTION","","SUPPRESSED",""
6496,"ACH_GARNISHMENT_DETAIL","XXX",3,"PRODUCTION","I","SUPPRESSED",""
6678,"LSO_ATTENDEE","People taking classes via LSO, includes people external to MIT",3,"PRODUCTION","D","SAPUSER",""
6679,"LSO_QUALIFICATION","List of LSO qualifications ",3,"PRODUCTION","D","SAPUSER",""
6680,"LSO_QUALIFICATION_DETAIL","Fact table for reporting on LSO Attendee qualifications",3,"PRODUCTION","F","SAPUSER",""
6902,"BUDGET_DOCUMENT_TYPE","XXX",3,"PRODUCTION","D","BUDUSER",""
6903,"BUDGET_DRAFT_REASON","XXX",3,"PRODUCTION","D","BUDUSER",""
6904,"BUDGET_DRAFT_STATUS","XXX",3,"PRODUCTION","D","BUDUSER",""
6905,"BUDGET_POSTRULE","XXX",3,"PRODUCTION","D","BUDUSER",""
6906,"BUDGET_PRIVATE_COMMENT","XXX",3,"PRODUCTION","D","BUDUSER",""
6907,"BUDGET_TRANSACTION_DETAIL","XXX",3,"PRODUCTION","F","BUDUSER",""
4776,"SING_CURRENCY_MONTH_AVG_MAP","XXX",3,"PRODUCTION","","SUPPRESSED",""
4996,"BI_PEOPLE_ACTUALS","XXX",3,"PRODUCTION","","SUPPRESSED",""
4997,"BI_PEOPLE_COMMITMENTS","XXX",3,"PRODUCTION","","SUPPRESSED",""
6437,"FINAID_GRANT_STUDENT_INTEREST1","Financial Aid Grant -- student interests.  This table is granted to users in the Office of Student Financial Services and Resource Development only.",3,"PRODUCTION","","MITSIS",""
83,"GRADUATE_AWARD_TERM_DETAIL","This table contains information about graduate awards and appointments, ie. RA (Research Assistant), TA (Teaching Assistant), and FE (Fellowship).   Each graduate appointment/award includes information about the student, the amount, the status of the award,  the fund type (Tuition, Stipend, Insurance), the cost object and GL which the award is charged to, and the awarding department.  Each of the graduate award/appointment is set up by academic terms (Summer, Fall, Spring) for the financial aid year.   This table may be joined together with the GRADUATE_AWARD_WORK_AREA table to get more information about the supervisor for which the graduate student is a TA or RA.",3,"PRODUCTION","F","MITSIS",""
4331,"ALL_BENEFITS_PERSON","This table combines MIT employees and Pension Annuitants enrolled in MIT benefit plans",3,"SUPPRESSED","","SUPPRESSED",""
4473,"PENSION_TIME_MONTH","XXX",3,"PRODUCTION","","SUPPRESSED",""
5376,"SUBJECT_ENROLLMENT_OME","Subject enrollment data for OME",3,"PRODUCTION","F","SUPPRESSED",""
