"CIP_WITH_VERSION_KEY","VERSION","PROGRAM_CODE","PROGRAM_TITLE","CATEGORY_CODE","CATEGORY_TITLE","FOUR_DIGIT_CODE","FOUR_DIGIT_TITLE","WAREHOUSE_LOAD_DATE"
"1202031990","1990","120203","CARD DEALER","12","PERSONAL AND MISCELLANEOUS SERVICES","1202","GAMING AND SPORTS OFFICIATING SERVICES",09-JAN-02
"1202041990","1990","120204","UMPIRES AND OTHER SPORTS OFFICIALS","12","PERSONAL AND MISCELLANEOUS SERVICES","1202","GAMING AND SPORTS OFFICIATING SERVICES",09-JAN-02
"1202991990","1990","120299","GAMING AND SPORTS OFFICIATING SERVICES, OTHER","12","PERSONAL AND MISCELLANEOUS SERVICES","1202","GAMING AND SPORTS OFFICIATING SERVICES",09-JAN-02
"1203011990","1990","120301","FUNERAL SERVICES AND MORTUARY SCIENCE","12","PERSONAL AND MISCELLANEOUS SERVICES","1203","FUNERAL SERVICES AND MORTUARY SCIENCE",09-JAN-02
"1204011990","1990","120401","COSMETIC SERVICES, GENERAL","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","COSMETIC SERVICES",09-JAN-02
"1204021990","1990","120402","BARBER/HAIRSTYLIST","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","COSMETIC SERVICES",09-JAN-02
"1204031990","1990","120403","COSMETOLOGIST","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","COSMETIC SERVICES",09-JAN-02
"1204041990","1990","120404","ELECTROLYSIS TECHNICIAN","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","COSMETIC SERVICES",09-JAN-02
"1204051990","1990","120405","MASSAGE","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","COSMETIC SERVICES",09-JAN-02
"1204061990","1990","120406","MAKE-UP ARTIST","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","COSMETIC SERVICES",09-JAN-02
"1204991990","1990","120499","COSMETIC SERVICES, OTHER","12","PERSONAL AND MISCELLANEOUS SERVICES","1204","COSMETIC SERVICES",09-JAN-02
"1205011990","1990","120501","BAKER/PASTRY CHEF","12","PERSONAL AND MISCELLANEOUS SERVICES","1205","CULINARY ARTS AND RELATED SERVICES",09-JAN-02
"1205021990","1990","120502","BARTENDER/MIXOLOGIST","12","PERSONAL AND MISCELLANEOUS SERVICES","1205","CULINARY ARTS AND RELATED SERVICES",09-JAN-02
"1205031990","1990","120503","CULINARY ARTS/CHEF TRAINING","12","PERSONAL AND MISCELLANEOUS SERVICES","1205","CULINARY ARTS AND RELATED SERVICES",09-JAN-02
"1205041990","1990","120504","FOOD AND BEVERAGE/RESTAURANT OPERATIONS MANAGER","12","PERSONAL AND MISCELLANEOUS SERVICES","1205","CULINARY ARTS AND RELATED SERVICES",09-JAN-02
"1205051990","1990","120505","KITCHEN PERSONNEL/COOK AND ASSISTANT TRAINING","12","PERSONAL AND MISCELLANEOUS SERVICES","1205","CULINARY ARTS AND RELATED SERVICES",09-JAN-02
"1205061990","1990","120506","MEATCUTTER","12","PERSONAL AND MISCELLANEOUS SERVICES","1205","CULINARY ARTS AND RELATED SERVICES",09-JAN-02
"1205071990","1990","120507","WAITER/WAITRESS AND DINING ROOM MANAGER","12","PERSONAL AND MISCELLANEOUS SERVICES","1205","CULINARY ARTS AND RELATED SERVICES",09-JAN-02
"1205991990","1990","120599","CULINARY ARTS AND RELATED SERVICES, OTHER","12","PERSONAL AND MISCELLANEOUS SERVICES","1205","CULINARY ARTS AND RELATED SERVICES",09-JAN-02
"1299991990","1990","129999","PERSONAL AND MISCELLANEOUS SERVICES, OTHER","12","PERSONAL AND MISCELLANEOUS SERVICES","1299","PERSONAL AND MISCELLANEOUS SERVICES, OTHER",09-JAN-02
"1301011990","1990","130101","EDUCATION, GENERAL","13","EDUCATION","1301","EDUCATION, GENERAL",09-JAN-02
"1302011990","1990","130201","BILINGUAL/BICULTURAL EDUCATION","13","EDUCATION","1302","BILINGUAL/BICULTURAL EDUCATION",09-JAN-02
"1303011990","1990","130301","CURRICULUM AND INSTRUCTION","13","EDUCATION","1303","CURRICULUM AND INSTRUCTION",09-JAN-02
"1304011990","1990","130401","EDUCATION ADMINISTRATION AND SUPERVISION, GENERAL","13","EDUCATION","1304","EDUCATION ADMINISTRATION AND SUPERVISION",09-JAN-02
"1304021990","1990","130402","ADMINISTRATION OF SPECIAL EDUCATION","13","EDUCATION","1304","EDUCATION ADMINISTRATION AND SUPERVISION",09-JAN-02
"1304031990","1990","130403","ADULT AND CONTINUING EDUCATION ADMINISTRATION","13","EDUCATION","1304","EDUCATION ADMINISTRATION AND SUPERVISION",09-JAN-02
"1304041990","1990","130404","EDUCATIONAL SUPERVISION","13","EDUCATION","1304","EDUCATION ADMINISTRATION AND SUPERVISION",09-JAN-02
"1304051990","1990","130405","ELEMENTARY, MIDDLE AND SECONDARY EDUCATION ADMINISTRATION","13","EDUCATION","1304","EDUCATION ADMINISTRATION AND SUPERVISION",09-JAN-02
"1304061990","1990","130406","HIGHER EDUCATION ADMINISTRATION","13","EDUCATION","1304","EDUCATION ADMINISTRATION AND SUPERVISION",09-JAN-02
"1304071990","1990","130407","COMMUNITY AND JUNIOR COLLEGE ADMINISTRATION","13","EDUCATION","1304","EDUCATION ADMINISTRATION AND SUPERVISION",09-JAN-02
"1304991990","1990","130499","EDUCATION ADMINISTRATION AND SUPERVISION, OTHER","13","EDUCATION","1304","EDUCATION ADMINISTRATION AND SUPERVISION",09-JAN-02
"1305011990","1990","130501","EDUCATIONAL/INSTRUCTIONAL MEDIA DESIGN","13","EDUCATION","1305","EDUCATIONAL/INSTRUCTIONAL MEDIA DESIGN",09-JAN-02
"1306011990","1990","130601","EDUCATIONAL EVALUATION AND RESEARCH","13","EDUCATION","1306","EDUCATIONAL EVALUATION, RESEARCH AND STATISTICS",09-JAN-02
"1306031990","1990","130603","EDUCATIONAL STATISTICS AND RESEARCH METHODS","13","EDUCATION","1306","EDUCATIONAL EVALUATION, RESEARCH AND STATISTICS",09-JAN-02
"1306041990","1990","130604","EDUCATIONAL ASSESSMENT, TESTING AND MEASUREMENT","13","EDUCATION","1306","EDUCATIONAL EVALUATION, RESEARCH AND STATISTICS",09-JAN-02
"1306991990","1990","130699","EDUCATIONAL EVALUATION, RESEARCH AND STATISTICS, OTHER","13","EDUCATION","1306","EDUCATIONAL EVALUATION, RESEARCH AND STATISTICS",09-JAN-02
"1307011990","1990","130701","INTERNATIONAL AND COMPARATIVE EDUCATION","13","EDUCATION","1307","INTERNATIONAL AND COMPARATIVE EDUCATION",09-JAN-02
"1308021990","1990","130802","EDUCATIONAL PSYCHOLOGY","13","EDUCATION","1308","EDUCATIONAL PSYCHOLOGY",09-JAN-02
"1309011990","1990","130901","SOCIAL AND PHILOSOPHICAL FOUNDATIONS OF EDUCATION","13","EDUCATION","1309","SOCIAL AND PHILOSOPHICAL FOUNDATIONS OF EDUCATION",09-JAN-02
"1310011990","1990","131001","SPECIAL EDUCATION, GENERAL","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310031990","1990","131003","EDUCATION OF THE DEAF AND HEARING IMPAIRED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310041990","1990","131004","EDUCATION OF THE GIFTED AND TALENTED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310051990","1990","131005","EDUCATION OF THE EMOTIONALLY HANDICAPPED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310061990","1990","131006","EDUCATION OF THE MENTALLY HANDICAPPED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310071990","1990","131007","EDUCATION OF THE MULTIPLE HANDICAPPED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310081990","1990","131008","EDUCATION OF THE PHYSICALLY HANDICAPPED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310091990","1990","131009","EDUCATION OF THE BLIND AND VISUALLY HANDICAPPED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310111990","1990","131011","EDUCATION OF THE SPECIFIC LEARNING DISABLED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310121990","1990","131012","EDUCATION OF THE SPEECH IMPAIRED","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310131990","1990","131013","EDUCATION OF THE AUTISTIC","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1310991990","1990","131099","SPECIAL EDUCATION, OTHER","13","EDUCATION","1310","SPECIAL EDUCATION",09-JAN-02
"1311011990","1990","131101","COUNSELOR EDUCATION COUNSELING AND GUIDANCE SERVICES","13","EDUCATION","1311","STUDENT COUNSELING AND PERSONNEL SERVICES",09-JAN-02
"1311021990","1990","131102","COLLEGE/POSTSECONDARY STUDENT COUNSELING & PERSONNEL SERVICE","13","EDUCATION","1311","STUDENT COUNSELING AND PERSONNEL SERVICES",09-JAN-02
"1402011990","1990","140201","AEROSPACE, AERONAUTICAL AND ASTRONAUTICAL ENGINEERING","14","ENGINEERING","1402","AEROSPACE, AERONAUTICAL AND ASTRONAUTICAL ENGINEERING",09-JAN-02
"1403011990","1990","140301","AGRICULTURAL ENGINEERING","14","ENGINEERING","1403","AGRICULTURAL ENGINEERING",09-JAN-02
"1404011990","1990","140401","ARCHITECTURAL ENGINEERING","14","ENGINEERING","1404","ARCHITECTURAL ENGINEERING",09-JAN-02
"1405011990","1990","140501","BIOENGINEERING AND BIOMEDICAL ENGINEERING","14","ENGINEERING","1405","BIOENGINEERING AND BIOMEDICAL ENGINEERING",09-JAN-02
"1406011990","1990","140601","CERAMIC SCIENCES AND ENGINEERING","14","ENGINEERING","1406","CERAMIC SCIENCES AND ENGINEERING",09-JAN-02
"1407011990","1990","140701","CHEMICAL ENGINEERING","14","ENGINEERING","1407","CHEMICAL ENGINEERING",09-JAN-02
"1408011990","1990","140801","CIVIL ENGINEERING, GENERAL","14","ENGINEERING","1408","CIVIL ENGINEERING",09-JAN-02
"1408021990","1990","140802","GEOTECHNICAL ENGINEERING","14","ENGINEERING","1408","CIVIL ENGINEERING",09-JAN-02
"1408031990","1990","140803","STRUCTURAL ENGINEERING","14","ENGINEERING","1408","CIVIL ENGINEERING",09-JAN-02
"1408041990","1990","140804","TRANSPORTATION AND HIGHWAY ENGINEERING","14","ENGINEERING","1408","CIVIL ENGINEERING",09-JAN-02
"1408051990","1990","140805","WATER RESOURCES ENGINEERING","14","ENGINEERING","1408","CIVIL ENGINEERING",09-JAN-02
"1408991990","1990","140899","CIVIL ENGINEERING, OTHER","14","ENGINEERING","1408","CIVIL ENGINEERING",09-JAN-02
"1409011990","1990","140901","COMPUTER ENGINEERING","14","ENGINEERING","1409","COMPUTER ENGINEERING",09-JAN-02
"1410011990","1990","141001","ELECTRICAL, ELECTRONICS AND COMMUNICATION ENGINEERING","14","ENGINEERING","1410","ELECTRICAL, ELECTRONICS AND COMMUNICATION ENGINEERING",09-JAN-02
"1411011990","1990","141101","ENGINEERING MECHANICS","14","ENGINEERING","1411","ENGINEERING MECHANICS",09-JAN-02
"1412011990","1990","141201","ENGINEERING PHYSICS","14","ENGINEERING","1412","ENGINEERING PHYSICS",09-JAN-02
"1413011990","1990","141301","ENGINEERING SCIENCE","14","ENGINEERING","1413","ENGINEERING SCIENCE",09-JAN-02
"1414011990","1990","141401","ENVIRONMENTAL/ENVIRONMENTAL HEALTH ENGINEERING","14","ENGINEERING","1414","ENVIRONMENTAL/ENVIRONMENTAL HEALTH ENGINEERING",09-JAN-02
"1415011990","1990","141501","GEOLOGICAL ENGINEERING","14","ENGINEERING","1415","GEOLOGICAL ENGINEERING",09-JAN-02
"1416011990","1990","141601","GEOPHYSICAL ENGINEERING","14","ENGINEERING","1416","GEOPHYSICAL ENGINEERING",09-JAN-02
"1417011990","1990","141701","INDUSTRIAL/MANUFACTURING ENGINEERING","14","ENGINEERING","1417","INDUSTRIAL/MANUFACTURING ENGINEERING",09-JAN-02
"1418011990","1990","141801","MATERIALS ENGINEERING","14","ENGINEERING","1418","MATERIALS ENGINEERING",09-JAN-02
"1419011990","1990","141901","MECHANICAL ENGINEERING","14","ENGINEERING","1419","MECHANICAL ENGINEERING",09-JAN-02
"1420011990","1990","142001","METALLURGICAL ENGINEERING","14","ENGINEERING","1420","METALLURGICAL ENGINEERING",09-JAN-02
"1421011990","1990","142101","MINING AND MINERAL ENGINEERING","14","ENGINEERING","1421","MINING AND MINERAL ENGINEERING",09-JAN-02
"1422011990","1990","142201","NAVAL ARCHITECTURE AND MARINE ENGINEERING","14","ENGINEERING","1422","NAVAL ARCHITECTURE AND MARINE ENGINEERING",09-JAN-02
"1423011990","1990","142301","NUCLEAR ENGINEERING","14","ENGINEERING","1423","NUCLEAR ENGINEERING",09-JAN-02
"1424011990","1990","142401","OCEAN ENGINEERING","14","ENGINEERING","1424","OCEAN ENGINEERING",09-JAN-02
"1425011990","1990","142501","PETROLEUM ENGINEERING","14","ENGINEERING","1425","PETROLEUM ENGINEERING",09-JAN-02
"1427011990","1990","142701","SYSTEMS ENGINEERING","14","ENGINEERING","1427","SYSTEMS ENGINEERING",09-JAN-02
"1428011990","1990","142801","TEXTILE SCIENCES AND ENGINEERING","14","ENGINEERING","1428","TEXTILE SCIENCES AND ENGINEERING",09-JAN-02
"1429011990","1990","142901","ENGINEERING DESIGN","14","ENGINEERING","1429","ENGINEERING DESIGN",09-JAN-02
"1430011990","1990","143001","ENGINEERING/INDUSTRIAL MANAGEMENT","14","ENGINEERING","1430","ENGINEERING/INDUSTRIAL MANAGEMENT",09-JAN-02
"1431011990","1990","143101","MATERIALS SCIENCE","14","ENGINEERING","1431","MATERIALS SCIENCE",09-JAN-02
"1432011990","1990","143201","POLYMER/PLASTICS ENGINEERING","14","ENGINEERING","1432","POLYMER/PLASTICS ENGINEERING",09-JAN-02
"1499991990","1990","149999","ENGINEERING, OTHER","14","ENGINEERING","1499","ENGINEERING, OTHER",09-JAN-02
"1501011990","1990","150101","ARCHITECTURAL ENGINEERING TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1501","ARCHITECTURAL ENGINEERING TECHNOLOGY",09-JAN-02
"1502011990","1990","150201","CIVIL ENGINEERING/CIVIL TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1502","CIVIL ENGINEERING/CIVIL TECHNOLOGY",09-JAN-02
"1503011990","1990","150301","COMPUTER ENGINEERING TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1503","ELECTRICAL AND ELECTRONIC ENGINEERING-RELATED TECHNOLOGY",09-JAN-02
"1503031990","1990","150303","ELECTRICAL, ELECTRONIC & COMMUNICATION ENGIN TECH/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1503","ELECTRICAL AND ELECTRONIC ENGINEERING-RELATED TECHNOLOGY",09-JAN-02
"1503041990","1990","150304","LASER AND OPTICAL TECH./TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1503","ELECTRICAL AND ELECTRONIC ENGINEERING-RELATED TECHNOLOGY",09-JAN-02
"1503991990","1990","150399","ELECTRICAL & ELECTRONIC ENGIN-RELATED TECH/TECHNICIAN, OTHER","15","ENGINEERING-RELATED TECHNOLOGIES","1503","ELECTRICAL AND ELECTRONIC ENGINEERING-RELATED TECHNOLOGY",09-JAN-02
"1504011990","1990","150401","BIOMEDICAL ENGINEERING-RELATED TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1504","ELECTROMECHANICAL INSTRUMENTATION AND MAINTENANCE TECHNOLOGY",09-JAN-02
"1504021990","1990","150402","COMPUTER MAINTENANCE TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1504","ELECTROMECHANICAL INSTRUMENTATION AND MAINTENANCE TECHNOLOGY",09-JAN-02
"1504031990","1990","150403","ELECTROMECHANICAL TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1504","ELECTROMECHANICAL INSTRUMENTATION AND MAINTENANCE TECHNOLOGY",09-JAN-02
"1504041990","1990","150404","INSTRUMENTATION TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1504","ELECTROMECHANICAL INSTRUMENTATION AND MAINTENANCE TECHNOLOGY",09-JAN-02
"1504051990","1990","150405","ROBOTICS TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1504","ELECTROMECHANICAL INSTRUMENTATION AND MAINTENANCE TECHNOLOGY",09-JAN-02
"1504991990","1990","150499","ELECTROMECHAN. INSTRUMENTATION & MAINT TECH/TECHNICIAN,OTHER","15","ENGINEERING-RELATED TECHNOLOGIES","1504","ELECTROMECHANICAL INSTRUMENTATION AND MAINTENANCE TECHNOLOGY",09-JAN-02
"1505011990","1990","150501","HEATING, AIR CONDITIONING AND REFRIGERATION TECH./TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1505","ENVIRONMENTAL CONTROL TECHNOLOGIES",09-JAN-02
"1505031990","1990","150503","ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1505","ENVIRONMENTAL CONTROL TECHNOLOGIES",09-JAN-02
"1505051990","1990","150505","SOLAR TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1505","ENVIRONMENTAL CONTROL TECHNOLOGIES",09-JAN-02
"1505061990","1990","150506","WATER QUALITY AND WASTEWATER TREATMENT TECH./TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1505","ENVIRONMENTAL CONTROL TECHNOLOGIES",09-JAN-02
"1505071990","1990","150507","ENVIRONMENTAL AND POLLUTION CONTROL TECH./TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1505","ENVIRONMENTAL CONTROL TECHNOLOGIES",09-JAN-02
"1505991990","1990","150599","ENVIRONMENTAL CONTROL TECHNOL./TECHNICIANS, OTHER","15","ENGINEERING-RELATED TECHNOLOGIES","1505","ENVIRONMENTAL CONTROL TECHNOLOGIES",09-JAN-02
"1506031990","1990","150603","INDUSTRIAL/MANUFACTURING TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1506","INDUSTRIAL PRODUCTION TECHNOLOGIES",09-JAN-02
"1506071990","1990","150607","PLASTICS TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1506","INDUSTRIAL PRODUCTION TECHNOLOGIES",09-JAN-02
"1506111990","1990","150611","METALLURGICAL TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1506","INDUSTRIAL PRODUCTION TECHNOLOGIES",09-JAN-02
"1506991990","1990","150699","INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS, OTHER","15","ENGINEERING-RELATED TECHNOLOGIES","1506","INDUSTRIAL PRODUCTION TECHNOLOGIES",09-JAN-02
"1507011990","1990","150701","OCCUPATIONAL SAFETY AND HEALTH TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1507","QUALITY CONTROL AND SAFETY TECHNOLOGIES",09-JAN-02
"1507021990","1990","150702","QUALITY CONTROL TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1507","QUALITY CONTROL AND SAFETY TECHNOLOGIES",09-JAN-02
"1507991990","1990","150799","QUALITY CONTROL AND SAFETY TECHNOLOGIES/TECHNICIANS, OTHER","15","ENGINEERING-RELATED TECHNOLOGIES","1507","QUALITY CONTROL AND SAFETY TECHNOLOGIES",09-JAN-02
"1508011990","1990","150801","AERONAUTICAL AND AEROSPACE ENGINEERING TECH./TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1508","MECHANICAL ENGINEERING-RELATED TECHNOLOGIES",09-JAN-02
"1508031990","1990","150803","AUTOMOTIVE ENGINEERING TECHNOLOGY/TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1508","MECHANICAL ENGINEERING-RELATED TECHNOLOGIES",09-JAN-02
"1508051990","1990","150805","MECHANICAL ENGINEERING/MECHANICAL TECH./TECHNICIAN","15","ENGINEERING-RELATED TECHNOLOGIES","1508","MECHANICAL ENGINEERING-RELATED TECHNOLOGIES",09-JAN-02
"1508991990","1990","150899","MECHANICAL ENGINEERING-RELATED TECHNOL./TECHNICIANS, OTHER","15","ENGINEERING-RELATED TECHNOLOGIES","1508","MECHANICAL ENGINEERING-RELATED TECHNOLOGIES",09-JAN-02
"2609032000","2000","260903","Cell Physiology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609042000","2000","260904","Endocrinology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609052000","2000","260905","Reproductive Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609062000","2000","260906","Neurobiology and Neurophysiology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609072000","2000","260907","Cardiovascular Science","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609082000","2000","260908","Exercise Physiology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609092000","2000","260909","Vision Science/Physiological Optics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609102000","2000","260910","Pathology/Experimental Pathology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609112000","2000","260911","Oncology and Cancer Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2609992000","2000","260999","Physiology, Pathology, and Related Sciences, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2609","Physiology, Pathology and Related Sciences",27-MAR-03
"2610012000","2000","261001","Pharmacology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2610","Pharmacology and Toxicology",27-MAR-03
"2610022000","2000","261002","Molecular Pharmacology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2610","Pharmacology and Toxicology",27-MAR-03
"2610032000","2000","261003","Neuropharmacology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2610","Pharmacology and Toxicology",27-MAR-03
"2610042000","2000","261004","Toxicology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2610","Pharmacology and Toxicology",27-MAR-03
"2610052000","2000","261005","Molecular Toxicology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2610","Pharmacology and Toxicology",27-MAR-03
"2610062000","2000","261006","Environmental Toxicology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2610","Pharmacology and Toxicology",27-MAR-03
"2610072000","2000","261007","Pharmacology and Toxicology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2610","Pharmacology and Toxicology",27-MAR-03
"2610992000","2000","261099","Pharmacology and Toxicology, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2610","Pharmacology and Toxicology",27-MAR-03
"2611012000","2000","261101","Biometry/Biometrics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2611","Biomathematics and Bioinformatics",27-MAR-03
"2611022000","2000","261102","Biostatistics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2611","Biomathematics and Bioinformatics",27-MAR-03
"2611032000","2000","261103","Bioinformatics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2611","Biomathematics and Bioinformatics",27-MAR-03
"2611992000","2000","261199","Biomathematics and Bioinformatics, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2611","Biomathematics and Bioinformatics",27-MAR-03
"2612012000","2000","261201","Biotechnology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2612","Biotechnology",27-MAR-03
"2613012000","2000","261301","Ecology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613022000","2000","261302","Marine Biology and Biological Oceanography","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613032000","2000","261303","Evolutionary Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613042000","2000","261304","Aquatic Biology/Limnology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613052000","2000","261305","Environmental Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613062000","2000","261306","Population Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613072000","2000","261307","Conservation Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613082000","2000","261308","Systematic Biology/Biological Systematics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613092000","2000","261309","Epidemiology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2613992000","2000","261399","Ecology, Evolution, Systematics and Population Biology, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2613","Ecology, Evolution, Systematics and Population Biology",27-MAR-03
"2699992000","2000","269999","Biological and Biomedical Sciences, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2699","Biological and Biomedical Sciences, Other",27-MAR-03
"2701012000","2000","270101","Mathematics, General","27","MATHEMATICS AND STATISTICS","2701","Mathematics",27-MAR-03
"2701022000","2000","270102","Algebra and Number Theory","27","MATHEMATICS AND STATISTICS","2701","Mathematics",27-MAR-03
"2701032000","2000","270103","Analysis and Functional Analysis","27","MATHEMATICS AND STATISTICS","2701","Mathematics",27-MAR-03
"2701042000","2000","270104","Geometry/Geometric Analysis","27","MATHEMATICS AND STATISTICS","2701","Mathematics",27-MAR-03
"2701052000","2000","270105","Topology and Foundations","27","MATHEMATICS AND STATISTICS","2701","Mathematics",27-MAR-03
"2701992000","2000","270199","Mathematics, Other","27","MATHEMATICS AND STATISTICS","2701","Mathematics",27-MAR-03
"2703012000","2000","270301","Applied Mathematics","27","MATHEMATICS AND STATISTICS","2703","Applied Mathematics",27-MAR-03
"2703032000","2000","270303","Computational Mathematics","27","MATHEMATICS AND STATISTICS","2703","Applied Mathematics",27-MAR-03
"2703992000","2000","270399","Applied Mathematics, Other","27","MATHEMATICS AND STATISTICS","2703","Applied Mathematics",27-MAR-03
"2705012000","2000","270501","Statistics, General","27","MATHEMATICS AND STATISTICS","2705","Statistics",27-MAR-03
